Reaction_ID,CORDA_Score
PCHOLLINL_HSPLA2,3
PELINL_HSPLA2,3
CE4843HYDc,-1
FACOAE60,-1
TETDECA511ACc,-1
FACOAE160,-1
GPDDACHOL,3
ACLYSHYc,-1
HMCARNc,-1
METTRANSc,-1
METDECARc,-1
3MTPte,-1
EX_3mtp_e,-1
ELAIDCRNte,-1
GLYC2P3Pc,-1
LNLCCRNNAt,-1
PHLACHt,-1
TTDCRNNAt,-1
12HPETATP,-1
15HPETATP,-1
15KPROSTGF2t,-1
21HPRGNLONEt1,-1
21HPRGNLONEt2,-1
2OXOADPt,-1
34HPLte,-1
3HMPtd,-1
3HPPNOHGLUCte,-1
3HPPPNOHc,-1
3HPPt,-1
3MHISt1,-1
3MHISt2,-1
3MHISt3,-1
3MOXTYRt,-1
3UIBtd,-1
4AABUTNt,-1
4TMEABUTNt1,-1
4TMEABUTNt2,-1
56DTHMt,-1
56DTHMtd,-1
56DURAt,-1
56DURAtd,-1
5AOPt,-1
5HPETATP,-1
5HPETtd,-1
7DHCHSTEROLt,-1
7DHCHSTEROLtd,-1
ABT_Dt,-1
ABTpp2,-1
ABTD1,-1
ACGLUtd,-1
ACGLYtc,-1
ACGLYte,-1
ACLYSt,-1
ACLYStm,-1
ACORNt,-1
ACTHRtc,-1
ACTHRte,-1
ADPACtd,-1
ADPOHt,-1
ALLTNti,-1
AMETt,-1
AND19ONEt,-1
ARACHETH,3
BILIVERDt,-1
C02356t,-1
C02712te,3
C02712tm,-1
C03990ATP,2
C03990t,2
C03990tr,-1
C03990tx,-1
C04483t1,2
C04483t2,-1
C04717ATP,-1
C04717td,-1
C04805ATP,-1
C04805td,-1
C05463t1,2
C05463t2,-1
C05953t,-1
C05953tm,-1
C05957t,-1
C05957td,-1
C06314t,-1
C06315t,-1
C06439t,-1
C11695td,-1
C14768ATP,-1
C14768td,-1
C14769td1,-1
C14769td2,-1
EX_C14769_e,-1
C14770ATP,-1
C14771ATP,-1
C14825ATP,-1
C14825td,-1
C14826ATP,-1
C14826td,-1
CE0328t,-1
CE0955te,-1
CE0955tr,-1
CE1243ATP,-1
CE1273t1,2
CE1273t2,-1
CE1297t,-1
CE1297td,-1
CE1556td,-1
CE2028t,-1
CE2176t,-1
CE2445t,-1
CE2510t,-1
CE2513ATP,-1
NRVNCt,-1
CE2537ATP,-1
CE4843t,-1
CE4843td,-1
CE5304t,-1
CE6031t,-1
CE6247t,-1
CE7082ATP,-1
CE7083t,-1
CE7172ATP,-1
CORTSNt,-1
CORTSNti,-1
DIDECAETH,3
DIHOLINETH,3
DOCOHEXETHc,3
DOCTETETH,3
DODECANACt,-1
DODECANACtd,-1
ELAIDCRNtd,-1
EX_12HPET_e,-1
EX_15HPET_e,-1
EX_15kprostgf2_e,-1
EX_21hprgnlone_e,-1
EX_2oxoadp_e,-1
EX_34hpl_e,-1
EX_3hmp_e,-1
EX_3hpp_e,-1
EX_3hpppnohgluc_e,-1
EX_3mhis_e,-1
EX_3uib_e,-1
EX_4aabutn_e,-1
EX_4tmeabutn_e,-1
EX_56dthm_e,-1
EX_56dura_e,-1
EX_5HPET_e,-1
EX_7dhchsterol_e,-1
EX_acgly_e,-1
EX_aclys_e,-1
EX_acorn_e,-1
EX_acthr__L_e,-1
EX_adpac_e,-1
EX_adpoh_e,-1
EX_amet_e,-1
EX_and19one_e,-1
EX_aracheth_e,-1
EX_biliverd_e,-1
EX_C02356_e,-1
EX_C02712_e,-1
EX_C04717_e,-1
EX_C04805_e,-1
EX_C05957_e,-1
EX_C06314_e,-1
EX_C06315_e,-1
EX_C11695_e,-1
EX_C14768_e,-1
EX_C14770_e,-1
EX_C14771_e,-1
EX_C14825_e,-1
EX_C14826_e,-1
EX_CE0955_e,-1
EX_CE1273_e,-1
EX_CE1556_e,-1
EX_CE2028_e,-1
EX_CE2176_e,-1
EX_CE2445_e,-1
EX_CE2537_e,-1
EX_eidi1114ac_e,-1
EX_CE5304_e,-1
EX_CE6031_e,-1
EX_CE6247_e,-1
EX_CE7082_e,-1
EX_CE7083_e,-1
EX_CE7172_e,-1
EX_cortsn_e,-1
EX_didecaeth_e,-1
EX_diholineth_e,-1
EX_docohxeth_e,-1
EX_docteteth_e,-1
EX_dodecanac_e,-1
EX_elaidcrn_e,-1
EX_forglu_e,-1
EX_HC00900_e,-1
EX_hepdeceth_e,-1
EX_hexdeceeth_e,-1
EX_hexdiac_e,-1
EX_hgentis_e,-1
EX_hmcarn_e,-1
EX_hmcr_e,-1
EX_hxcoa_e,-1
EX_leuktrB4wcooh_e,-1
EX_leuktrB4woh_e,-1
EX_lineth_e,-1
EX_lnlccrn_e,-1
EX_Lpipecol_e,-1
EX_lthstrl_e,-1
EX_magarachi_hs_e,-1
EX_maglinl_hs_e,-1
EX_magole_hs_e,-1
EX_magpalm_hs_e,-1
EX_magste_hs_e,-1
EX_mev__R_e,-1
EX_mi1p__D_e,-1
EX_Nacasp_e,-1
EX_nwharg_e,-1
EX_oleth_e,-1
EX_pailar_hs_e,-1
EX_pailpalm_hs_e,-1
EX_pailste_hs_e,-1
EX_pchol2linl_hs_e,-1
EX_pchol2ole_hs_e,-1
EX_pchol2palm_hs_e,-1
EX_pchol2ste_hs_e,-1
EX_pcholar_hs_e,-1
EX_pcholdoc_hs_e,-1
EX_pcholeic_hs_e,-1
EX_pcholet_hs_e,-1
EX_pcholhep_hs_e,-1
EX_pchollinl_hs_e,-1
EX_pcholmyr_hs_e,-1
EX_pcholn15_hs_e,-1
EX_pcholn183_hs_e,-1
EX_pcholn1836_hs_e,-1
EX_pcholn19_hs_e,-1
EX_pcholn201_hs_e,-1
EX_pcholn203_hs_e,-1
EX_pcholn204_hs_e,-1
EX_pcholn205_hs_e,-1
EX_pcholn224_hs_e,-1
EX_pcholn225_hs_e,-1
EX_pcholn2254_hs_e,-1
EX_pcholn226_hs_e,-1
EX_pcholn24_hs_e,-1
EX_pcholn261_hs_e,-1
EX_pcholn28_hs_e,-1
EX_pcholn281_hs_e,-1
EX_pcholole_hs_e,-1
EX_pcholpalm_hs_e,-1
EX_pcholpalme_hs_e,-1
EX_pcholste_hs_e,-1
EX_pcollg5hlys_e,-1
EX_pe12_hs_e,-1
EX_pe13_hs_e,-1
EX_pe14_hs_e,-1
EX_pe15_hs_e,-1
EX_pe161_hs_e,-1
EX_pe17_hs_e,-1
EX_pe203_hs_e,-1
EX_pe224_hs_e,-1
EX_pe226_hs_e,-1
EX_pe2linl_hs_e,-1
EX_pear_hs_e,-1
EX_pedh203_hs_e,-1
EX_pelinl_hs_e,-1
EX_pendecaeth_e,-1
EX_peole_hs_e,-1
EX_pepalm_hs_e,-1
EX_peste_hs_e,-1
EX_pmeth_e,-1
EX_saccrp__L_e,-1
EX_sebacid_e,-1
EX_sphmyln180241_hs_e,-1
EX_sphmyln18114_hs_e,-1
EX_sphmyln18115_hs_e,-1
EX_sphmyln18116_hs_e,-1
EX_sphmyln181161_hs_e,-1
EX_sphmyln18117_hs_e,-1
EX_sphmyln18118_hs_e,-1
EX_sphmyln181181_hs_e,-1
EX_sphmyln18120_hs_e,-1
EX_sphmyln181201_hs_e,-1
EX_sphmyln18121_hs_e,-1
EX_sphmyln18122_hs_e,-1
EX_sphmyln181221_hs_e,-1
EX_sphmyln18123_hs_e,-1
EX_sphmyln1824_hs_e,-1
EX_sphmyln1825_hs_e,-1
EX_steeth_e,-1
EX_subeac_e,-1
EX_tetdeca511ac_e,-1
EX_tetdecaeth_e,-1
EX_thrnt_e,-1
EX_tmlys_e,-1
EX_trideceth_e,-1
EX_ttdcrn_e,-1
EX_txb2_e,-1
EX_urcan_e,-1
EX_wharachd_e,-1
EX_xolest181_hs_e,-1
EX_xolest182_hs_e,-1
EX_xolest183_hs_e,-1
EX_xolest204_hs_e,-1
EX_xolest205_hs_e,-1
EX_xolest226_hs_e,-1
FORGLUt,-1
GALTt,-1
GLYACm,-1
LYSACm,-1
GLYC_Rt,-1
GLYC2Pte,-1
GLYCLTt,-1
HC00319t1,-1
HC00319t2,-1
HC00900t1,-1
HC00900t2,-1
HC00900t3,-1
HC00900t4,-1
HC02149td,-1
HEPDECETH,3
HEXDECEETH,3
HEXDIACATP,-1
HEXDIACtd,-1
HGENTISt,-1
HMCARNt,-1
HMCRNt,-1
HPPPNt2r,-1
HXCOAm,-1
HXCOAte,-1
HXCOAtx,-1
HXCOAx,-1
IND3ACt,-1
LCYSTt,-1
LEUKTRB4WCOOHt,-1
LEUKTRB4WOHt,-1
LEUKTRB4WOHtr,-1
LNLCCRNtd,-1
LPIPECOLt,-1
LPIPECOLtx,-1
LTHSTRLABCt,-1
LTHSTRLt,-1
MEV_Rt,-1
MI1Pt,-1
NACASPt,-1
NWHARGtd,-1
OAAt_1,-1
OLEETH,3
pac,-1
PCOLLG5HLYStd,-1
PELINETH,3
PENDECAETH,3
PEPALM,3
PROSTGI2c,-1
PSERtr,-1
SACCRP_Lte,-1
SACCRP_Ltm,-1
SEBACIDtd,-1
STEETH,3
SUBEACtd,-1
TETDECA511ACt,-1
TETDECA511ACtd,-1
TETDECAETH,3
THRACm,-1
THRNTt,-1
TMLYStd,-1
TRIDECETH,3
TTDCEAATP,-1
TXB2c,-1
TXB2t,-1
URCANt,-1
WHARACHDt,-1
WHARACHDtr,-1
ACILEm,-1
ACILEtm,-1
ACILEte,-1
EX_acile__L_e,-1
ACLEUm,-1
ACLEUtm,-1
ACLEUte,-1
EX_acleu__L_e,-1
ACHOMtm,-1
ACHOMte,-1
EX_achom__L_e,-1
PHACGLYt,-1
EX_phacgly_e,-1
ESTRIOLATP,-1
EX_estriol_e,-1
r1528,-1
EX_3hpppn_e,-1
EX_3moxtyr_e,-1
EX_5aop_e,-1
EX_abt__D_e,-1
EX_acglu_e,-1
EX_alltn_e,-1
EX_CE2510_e,-1
EX_ddca_e,-1
EX_glyc__R_e,-1
EX_glyc2p_e,-1
EX_glyclt_e,-1
EX_Lcyst_e,-1
EX_oaa_e,-1
EX_pac_e,-1
EX_phlac_e,-1
EX_pser__L_e,-1
EX_ttdcea_e,-1
TTDCEAt,-1
3HPPPNOHGLUCc,-1
ACHOMm,-1
HC02195c,1
HC02196c,1
HC02220c,1
7KLITCHOLc,-1
HC02194c,-1
URSCHOLCOAc,-1
HC02197c,1
HC02198c,1
DCHOLESTANCOAc,-1
HC02195te,2
HC02196te,2
HC02194te,3
HC02220te,3
XOL27OHtmc,-1
G3PD1irm,-1
DM_k_c,-1
BZCOAFm,-1
BGLYFm,-1
PHACCOAGLYACm,1
PHEACGLYsec,-1
PCSF,3
PCRESOLup,-1
PCSsec,-1
EX_bgly_e,-1
EX_pheacgly_e,-1
EX_bz_e,-1
EX_pcresol_e,-1
EX_pcs_e,-1
NORMETEt,-1
MEPIt,-1
TREt,-1
C05300t,-1
RETINALt,-1
MALTTTRt,-1
1MNCAMt,-1
LEULEUt,-1
GLYPROt,-1
PROGLyt,-1
DHBPTt,-1
THBPTt,-1
EX_normete__L_e,-1
EX_mepi_e,-1
EX_C05300_e,-1
EX_retinal_e,-1
EX_maltttr_e,-1
EX_1mncam_e,-1
EX_progly_e,-1
EX_dhbpt_e,-1
EX_thbpt_e,-1
EX_adprib_e,-1
DM_itp_n,-1
EX_alaargcys_e,-1
EX_alaarggly_e,-1
EX_alaasnleu_e,-1
EX_alaglylys_e,-1
EX_alahisala_e,-1
EX_alalysthr_e,-1
EX_argalaala_e,-1
EX_argalaphe_e,-1
EX_argalathr_e,-1
EX_argarg_e,-1
EX_argarglys_e,-1
EX_argargmet_e,-1
EX_argcysgly_e,-1
EX_argcysser_e,-1
EX_arggluglu_e,-1
EX_argglupro_e,-1
EX_argglygly_e,-1
EX_arghisthr_e,-1
EX_argleuphe_e,-1
EX_arglysasp_e,-1
EX_argphearg_e,-1
EX_argpromet_e,-1
EX_argprothr_e,-1
EX_argserser_e,-1
EX_argtyrval_e,-1
EX_argvalcys_e,-1
EX_argvaltrp_e,-1
EX_asnasnarg_e,-1
EX_asncyscys_e,-1
EX_asnmetpro_e,-1
EX_asnpheasp_e,-1
EX_asnphecys_e,-1
EX_asntyrgly_e,-1
EX_asntyrphe_e,-1
EX_asntyrthr_e,-1
EX_aspalaarg_e,-1
EX_aspasnglu_e,-1
EX_aspglu_e,-1
EX_aspglupro_e,-1
EX_aspglutrp_e,-1
EX_asphiscys_e,-1
EX_asphispro_e,-1
EX_asplysglu_e,-1
EX_asplyshis_e,-1
EX_aspmetasp_e,-1
EX_aspprolys_e,-1
EX_aspvalasn_e,-1
EX_cysasnmet_e,-1
EX_cysaspphe_e,-1
EX_cyscys_e,-1
EX_cysglnmet_e,-1
EX_cysgluhis_e,-1
EX_cysglutrp_e,-1
EX_cysleuthr_e,-1
EX_cyssermet_e,-1
EX_cystyrasn_e,-1
EX_glnasngln_e,-1
EX_glnhishis_e,-1
EX_glnhislys_e,-1
EX_glnlyslys_e,-1
EX_glnlystrp_e,-1
EX_glnproglu_e,-1
EX_glntrpglu_e,-1
EX_glntyrleu_e,-1
EX_gluargleu_e,-1
EX_gluasnleu_e,-1
EX_gluglu_e,-1
EX_gluilelys_e,-1
EX_gluleu_e,-1
EX_glumet_e,-1
EX_glumethis_e,-1
EX_gluthr_e,-1
EX_gluthrlys_e,-1
EX_glutrpala_e,-1
EX_glyhisasn_e,-1
EX_glyhislys_e,-1
EX_glylyscys_e,-1
EX_glylysphe_e,-1
EX_glytyrlys_e,-1
EX_glyvalhis_e,-1
EX_hisargcys_e,-1
EX_hisargser_e,-1
EX_hisasp_e,-1
EX_hiscyscys_e,-1
EX_hisglnala_e,-1
EX_hisglu_e,-1
EX_hisglugln_e,-1
EX_hisglylys_e,-1
EX_hishislys_e,-1
EX_hislysala_e,-1
EX_hislysglu_e,-1
EX_hislysile_e,-1
EX_hislysthr_e,-1
EX_hislysval_e,-1
EX_hismet_e,-1
EX_hismetgln_e,-1
EX_hisphearg_e,-1
EX_hisprolys_e,-1
EX_histrphis_e,-1
EX_ileargile_e,-1
EX_ileasnhis_e,-1
EX_ileasp_e,-1
EX_ileglnglu_e,-1
EX_ileglyarg_e,-1
EX_ileprolys_e,-1
EX_ileserarg_e,-1
EX_iletrptyr_e,-1
EX_leualaarg_e,-1
EX_leuasnasp_e,-1
EX_leuasplys_e,-1
EX_leuleutrp_e,-1
EX_leupro_e,-1
EX_leuproarg_e,-1
EX_leusertrp_e,-1
EX_leutrp_e,-1
EX_leutrparg_e,-1
EX_leutyrtyr_e,-1
EX_leuval_e,-1
EX_lysargleu_e,-1
EX_lyscyshis_e,-1
EX_lysglnphe_e,-1
EX_lysgluglu_e,-1
EX_lyslyslys_e,-1
EX_lyspheile_e,-1
EX_lystrparg_e,-1
EX_lystyrile_e,-1
EX_lysvalphe_e,-1
EX_lysvaltrp_e,-1
EX_metargleu_e,-1
EX_metasntyr_e,-1
EX_metglntyr_e,-1
EX_metglyarg_e,-1
EX_methislys_e,-1
EX_metmetile_e,-1
EX_metphearg_e,-1
EX_mettrpphe_e,-1
EX_pheasnmet_e,-1
EX_pheasp_e,-1
EX_pheglnphe_e,-1
EX_pheleu_e,-1
EX_pheleuasp_e,-1
EX_pheleuhis_e,-1
EX_phelysala_e,-1
EX_phelyspro_e,-1
EX_phephe_e,-1
EX_phepheasn_e,-1
EX_phephethr_e,-1
EX_pheproarg_e,-1
EX_phesertrp_e,-1
EX_phethrlys_e,-1
EX_phetrpleu_e,-1
EX_phetyr_e,-1
EX_phetyrgln_e,-1
EX_phetyrlys_e,-1
EX_proargasp_e,-1
EX_proargcys_e,-1
EX_proasncys_e,-1
EX_procys_e,-1
EX_proglnpro_e,-1
EX_proglulys_e,-1
EX_prohis_e,-1
EX_prohistyr_e,-1
EX_proleuarg_e,-1
EX_prolyspro_e,-1
EX_prophe_e,-1
EX_proproarg_e,-1
EX_propropro_e,-1
EX_protrplys_e,-1
EX_protrpthr_e,-1
EX_provalgln_e,-1
EX_serargala_e,-1
EX_serargtrp_e,-1
EX_sercysarg_e,-1
EX_serglyglu_e,-1
EX_serlyshis_e,-1
EX_serphelys_e,-1
EX_sertrphis_e,-1
EX_thrargtyr_e,-1
EX_thrasntyr_e,-1
EX_thrglnglu_e,-1
EX_thrglntyr_e,-1
EX_thrhishis_e,-1
EX_thrilearg_e,-1
EX_thrmetarg_e,-1
EX_thrphearg_e,-1
EX_thrserarg_e,-1
EX_thrthrarg_e,-1
EX_thrtyrmet_e,-1
EX_trpalapro_e,-1
EX_trpargala_e,-1
EX_trpaspasp_e,-1
EX_trpglngln_e,-1
EX_trpglugly_e,-1
EX_trpgluleu_e,-1
EX_trpglupro_e,-1
EX_trpglutyr_e,-1
EX_trpglyleu_e,-1
EX_trpglyphe_e,-1
EX_trpglyval_e,-1
EX_trphismet_e,-1
EX_trpilelys_e,-1
EX_trpiletrp_e,-1
EX_trpleuval_e,-1
EX_trplys_e,-1
EX_trpmetarg_e,-1
EX_trpmetval_e,-1
EX_trpphe_e,-1
EX_trpprogly_e,-1
EX_trpproleu_e,-1
EX_trpproval_e,-1
EX_trpsertyr_e,-1
EX_trpthrglu_e,-1
EX_trpthrile_e,-1
EX_trpthrtyr_e,-1
EX_trptyrgln_e,-1
EX_trptyrtyr_e,-1
EX_trpvalasp_e,-1
EX_tyrala_e,-1
EX_tyralaphe_e,-1
EX_tyrargglu_e,-1
EX_tyrargser_e,-1
EX_tyrasparg_e,-1
EX_tyrcysgly_e,-1
EX_tyrcysthr_e,-1
EX_tyrglu_e,-1
EX_tyrleuarg_e,-1
EX_tyrphetyr_e,-1
EX_tyrthr_e,-1
EX_tyrtrpphe_e,-1
EX_tyrtyr_e,-1
EX_tyrvalmet_e,-1
EX_valarggly_e,-1
EX_valhisasn_e,-1
EX_valleuphe_e,-1
EX_vallystyr_e,-1
EX_valphearg_e,-1
EX_valprotrp_e,-1
EX_valserarg_e,-1
EX_valtrpphe_e,-1
EX_valtrpval_e,-1
EX_valval_e,-1
EX_trpglyasp_e,-1
ALAARGCYSt,3
ALAARGGLYt,3
ALAASNLEUt,3
ALAGLYLYSt,3
ALAHISALAt,3
ALALYSTHRt,3
ARGALAALAt,3
ARGALAPHEt,3
ARGALATHRt,3
ARGARGt,3
ARGARGLYSt,3
ARGARGMETt,3
ARGCYSGLYt,3
ARGCYSSERt,3
ARGGLUGLUt,3
ARGGLUPROt,3
ARGGLYGLYt,3
ARGHISTHRt,3
ARGLEUPHEt,3
ARGLYSASPt,3
ARGPHEARGt,3
ARGPROMETt,3
ARGPROTHRt,3
ARGSERSERt,3
ARGTYRVALt,3
ARGVALCYSt,3
ARGVALTRPt,3
ASNASNARGt,3
ASNCYSCYSt,3
ASNMETPROt,3
ASNPHEASPt,3
ASNPHECYSt,3
ASNTYRGLYt,3
ASNTYRPHEt,3
ASNTYRTHRt,3
ASPALAARGt,3
ASPASNGLUt,3
ASPGLUt,3
ASPGLUPROt,3
ASPGLUTRPt,3
ASPHISCYSt,3
ASPHISPROt,3
ASPLYSGLUt,3
ASPLYSHISt,3
ASPMETASPt,3
ASPPROLYSt,3
ASPVALASNt,3
CYSASNMETt,3
CYSASPPHEt,3
CYSCYSt,3
CYSGLNMETt,3
CYSGLUHISt,3
CYSGLUTRPt,3
CYSLEUTHRt,3
CYSSERMETt,3
CYSTYRASNt,3
GLNASNGLNt,3
GLNHISHISt,3
GLNHISLYSt,3
GLNLYSLYSt,3
GLNLYSTRPt,3
GLNPROGLUt,3
GLNTRPGLUt,3
GLNTYRLEUt,3
GLUARGLEUt,3
GLUASNLEUt,3
GLUGLUt,3
GLUILELYSt,3
GLULEUt,3
GLUMETt,3
GLUMETHISt,3
GLUTHRt,3
GLUTHRLYSt,3
GLUTRPALAt,3
GLYHISASNt,3
GLYHISLYSt,3
GLYLYSCYSt,3
GLYLYSPHEt,3
GLYTYRLYSt,3
GLYVALHISt,3
HISARGCYSt,3
HISARGSERt,3
HISASPt,3
HISCYSCYSt,3
HISGLNALAt,3
HISGLUt,3
HISGLUGLNt,3
HISGLYLYSt,3
HISHISLYSt,3
HISLYSALAt,3
HISLYSGLUt,3
HISLYSILEt,3
HISLYSTHRt,3
HISLYSVALt,3
HISMETt,3
HISMETGLNt,3
HISPHEARGt,3
HISPROLYSt,3
HISTRPHISt,3
ILEARGILEt,3
ILEASNHISt,3
ILEASPt,3
ILEGLNGLUt,3
ILEGLYARGt,3
ILEPROLYSt,3
ILESERARGt,3
ILETRPTYRt,3
LEUALAARGt,3
LEUASNASPt,3
LEUASPLYSt,3
LEULEUTRPt,3
LEUPROt,3
LEUPROARGt,3
LEUSERTRPt,3
LEUTRPt,3
LEUTRPARGt,3
LEUTYRTYRt,3
LEUVALt,3
LYSARGLEUt,3
LYSCYSHISt,3
LYSGLNPHEt,3
LYSGLUGLUt,3
LYSLYSLYSt,3
LYSPHEILEt,3
LYSTRPARGt,3
LYSTYRILEt,3
LYSVALPHEt,3
LYSVALTRPt,3
METARGLEUt,3
METASNTYRt,3
METGLNTYRt,3
METGLYARGt,3
METHISLYSt,3
METMETILEt,3
METPHEARGt,3
METTRPPHEt,3
PHEASNMETt,3
PHEASPt,3
PHEGLNPHEt,3
PHELEUt,3
PHELEUASPt,3
PHELEUHISt,3
PHELYSALAt,3
PHELYSPROt,3
PHEPHEt,3
PHEPHEASNt,3
PHEPHETHRt,3
PHEPROARGt,3
PHESERTRPt,3
PHETHRLYSt,3
PHETRPLEUt,3
PHETYRt,3
PHETYRGLNt,3
PHETYRLYSt,3
PROARGASPt,3
PROARGCYSt,3
PROASNCYSt,3
PROCYSt,3
PROGLNPROt,3
PROGLULYSt,3
PROHISt,3
PROHISTYRt,3
PROLEUARGt,3
PROLYSPROt,3
PROPHEt,3
PROPROARGt,3
PROPROPROt,3
PROTRPLYSt,3
PROTRPTHRt,3
PROVALGLNt,3
SERARGALAt,3
SERARGTRPt,3
SERCYSARGt,3
SERGLYGLUt,3
SERLYSHISt,3
SERPHELYSt,3
SERTRPHISt,3
THRARGTYRt,3
THRASNTYRt,3
THRGLNGLUt,3
THRGLNTYRt,3
THRHISHISt,3
THRILEARGt,3
THRMETARGt,3
THRPHEARGt,3
THRSERARGt,3
THRTHRARGt,3
THRTYRMETt,3
TRPALAPROt,3
TRPARGALAt,3
TRPASPASPt,3
TRPGLNGLNt,3
TRPGLUGLYt,3
TRPGLULEUt,3
TRPGLUPROt,3
TRPGLUTYRt,3
TRPGLYLEUt,3
TRPGLYPHEt,3
TRPGLYVALt,3
TRPHISMETt,3
TRPILELYSt,3
TRPILETRPt,3
TRPLEUVALt,3
TRPLYSt,3
TRPMETARGt,3
TRPMETVALt,3
TRPPHEt,3
TRPPROGLYt,3
TRPPROLEUt,3
TRPPROVALt,3
TRPSERTYRt,3
TRPTHRGLUt,3
TRPTHRILEt,3
TRPTHRTYRt,3
TRPTYRGLNt,3
TRPTYRTYRt,3
TRPVALASPt,3
TYRALAt,3
TYRALAPHEt,3
TYRARGGLUt,3
TYRARGSERt,3
TYRASPARGt,3
TYRCYSGLYt,3
TYRCYSTHRt,3
TYRGLUt,3
TYRLEUARGt,3
TYRPHETYRt,3
TYRTHRt,3
TYRTRPPHEt,3
TYRTYRt,3
TYRVALMETt,3
VALARGGLYt,3
VALHISASNt,3
VALLEUPHEt,3
VALLYSTYRt,3
VALPHEARGt,3
VALPROTRPt,3
VALSERARGt,3
VALTRPPHEt,3
VALTRPVALt,3
VALVALt,3
TRPGLYASPt,3
ALAARGCYSr,-1
ALAARGGLYr,-1
ALAASNLEUr,-1
ALAGLYLYSr,-1
ALAHISALAr,-1
ALALYSTHRr,-1
ARGALAALAr,-1
ARGALAPHEr,-1
ARGALATHRr,-1
ARGARGr,-1
ARGARGLYSr,-1
ARGARGMETr,-1
ARGCYSGLYr,-1
ARGCYSSERr,-1
ARGGLUGLUr,-1
ARGGLUPROr,-1
ARGGLYGLYr,-1
ARGHISTHRr,-1
ARGLEUPHEr,-1
ARGLYSASPr,-1
ARGPHEARGr,-1
ARGPROMETr,-1
ARGPROTHRr,-1
ARGSERSERr,-1
ARGTYRVALr,-1
ARGVALCYSr,-1
ARGVALTRPr,-1
ASNASNARGr,-1
ASNCYSCYSr,-1
ASNMETPROr,-1
ASNPHEASPr,-1
ASNPHECYSr,-1
ASNTYRGLYr,-1
ASNTYRPHEr,-1
ASNTYRTHRr,-1
ASPALAARGr,-1
ASPASNGLUr,-1
ASPGLUr,-1
ASPGLUPROr,-1
ASPGLUTRPr,-1
ASPHISCYSr,-1
ASPHISPROr,-1
ASPLYSGLUr,-1
ASPLYSHISr,-1
ASPMETASPr,-1
ASPPROLYSr,-1
ASPVALASNr,-1
CYSASNMETr,-1
CYSASPPHEr,-1
CYSCYSr,-1
CYSGLNMETr,-1
CYSGLUHISr,-1
CYSGLUTRPr,-1
CYSLEUTHRr,-1
CYSSERMETr,-1
CYSTYRASNr,-1
GLNASNGLNr,-1
GLNHISHISr,-1
GLNHISLYSr,-1
GLNLYSLYSr,-1
GLNLYSTRPr,-1
GLNPROGLUr,-1
GLNTRPGLUr,-1
GLNTYRLEUr,-1
GLUARGLEUr,-1
GLUASNLEUr,-1
GLUGLUr,-1
GLUILELYSr,-1
GLULEUr,-1
GLUMETr,-1
GLUMETHISr,-1
GLUTHRr,-1
GLUTHRLYSr,-1
GLUTRPALAr,-1
GLYHISASNr,-1
GLYHISLYSr,-1
GLYLYSCYSr,-1
GLYLYSPHEr,-1
GLYTYRLYSr,-1
GLYVALHISr,-1
HISARGCYSr,-1
HISARGSERr,-1
HISASPr,-1
HISCYSCYSr,-1
HISGLNALAr,-1
HISGLUr,-1
HISGLUGLNr,-1
HISGLYLYSr,-1
HISHISLYSr,-1
HISLYSALAr,-1
HISLYSGLUr,-1
HISLYSILEr,-1
HISLYSTHRr,-1
HISLYSVALr,-1
HISMETr,-1
HISMETGLNr,-1
HISPHEARGr,-1
HISPROLYSr,-1
HISTRPHISr,-1
ILEARGILEr,-1
ILEASNHISr,-1
ILEASPr,-1
ILEGLNGLUr,-1
ILEGLYARGr,-1
ILEPROLYSr,-1
ILESERARGr,-1
ILETRPTYRr,-1
LEUALAARGr,-1
LEUASNASPr,-1
LEUASPLYSr,-1
LEULEUTRPr,-1
LEUPROr,-1
LEUPROARGr,-1
LEUSERTRPr,-1
LEUTRPr,-1
LEUTRPARGr,-1
LEUTYRTYRr,-1
LEUVALr,-1
LYSARGLEUr,-1
LYSCYSHISr,-1
LYSGLNPHEr,-1
LYSGLUGLUr,-1
LYSLYSLYSr,-1
LYSPHEILEr,-1
LYSTRPARGr,-1
LYSTYRILEr,-1
LYSVALPHEr,-1
LYSVALTRPr,-1
METARGLEUr,-1
METASNTYRr,-1
METGLNTYRr,-1
METGLYARGr,-1
METHISLYSr,-1
METMETILEr,-1
METPHEARGr,-1
METTRPPHEr,-1
PHEASNMETr,-1
PHEASPr,-1
PHEGLNPHEr,-1
PHELEUr,-1
PHELEUASPr,-1
PHELEUHISr,-1
PHELYSALAr,-1
PHELYSPROr,-1
PHEPHEr,-1
PHEPHEASNr,-1
PHEPHETHRr,-1
PHEPROARGr,-1
PHESERTRPr,-1
PHETHRLYSr,-1
PHETRPLEUr,-1
PHETYRr,-1
PHETYRGLNr,-1
PHETYRLYSr,-1
PROARGASPr,-1
PROARGCYSr,-1
PROASNCYSr,-1
PROCYSr,-1
PROGLNPROr,-1
PROGLULYSr,-1
PROHISr,-1
PROHISTYRr,-1
PROLEUARGr,-1
PROLYSPROr,-1
PROPHEr,-1
PROPROARGr,-1
PROPROPROr,-1
PROTRPLYSr,-1
PROTRPTHRr,-1
PROVALGLNr,-1
SERARGALAr,-1
SERARGTRPr,-1
SERCYSARGr,-1
SERGLYGLUr,-1
SERLYSHISr,-1
SERPHELYSr,-1
SERTRPHISr,-1
