"Gene_ID","GSM7300216","GSM7300217","GSM7300218","GSM7300219"
"ENSMUST00000228714",37.1535,46.3867,29.8767,51.5273
"ENSMUST00000228716",6.18716,8.99998,1.99998,3.65274
"ENSMUST00000228717",0,1.19644,0,1.061
"ENSMUST00000228718",289.793,361.384,258.691,411.597
"ENSMUST00000228719",115.307,169.178,100.968,148.446
"ENSMUST00000228720",12.8178,11.3787,8.05914,7.83059
"ENSMUST00000228722",0.322627,0,0,0
"ENSMUST00000228723",1.58572,0,0,0
"ENSMUST00000228725",329.454,319.727,150.736,470.9
"ENSMUST00000228726",0,0,1.01062e-07,0
"ENSMUST00000228727",128.304,151.81,96.2414,139.053
"ENSMUST00000228728",37.715,18.8687,28.2093,0
"ENSMUST00000228729",4.95516,6.49119,8.33591,9.95544
"ENSMUST00000228731",17.969,11.0633,0,2.04399
"ENSMUST00000228732",0,2.61462,0,0
"ENSMUST00000228733",0,0,0,0
"ENSMUST00000228736",2173.66,2152.43,1380.23,2443.2
"ENSMUST00000228737",0,0,0,0
"ENSMUST00000228738",2.05386,0,3.0701,3.10661
"ENSMUST00000228739",28.0618,33.1387,18.0147,21.1651
"ENSMUST00000228740",2.75953,3.27181,1.21205,1.416
"ENSMUST00000228741",11.1908,9.33661,5.08515,7.46947
"ENSMUST00000228744",0,0,0,0
"ENSMUST00000228745",12.5646,0,8.59235,0
"ENSMUST00000228746",0,0,0,0
"ENSMUST00000228747",87.0102,144.729,87.8513,123.775
"ENSMUST00000228748",1076.02,1079.37,1216.31,1206.83
"ENSMUST00000228749",49.4579,61.6586,55,27.807
"ENSMUST00000228750",116.919,167.774,107.77,175.422
"ENSMUST00000228752",0,0,0,0
"ENSMUST00000228753",126.452,140.82,84.4923,159.652
"ENSMUST00000228754",112.72,120.332,75.9776,151.146
"ENSMUST00000228756",49.432,72.7189,48.5528,99.5566
"ENSMUST00000228757",108.891,97.6068,62.4736,67.3229
"ENSMUST00000228758",87.9205,112.9,102.936,120.049
"ENSMUST00000228759",0,0,0,0
"ENSMUST00000228760",594.879,721.656,470.778,807.392
"ENSMUST00000228761",12.5531,7.38014,4.0208,1.67399
"ENSMUST00000228763",0,0,0,0
"ENSMUST00000228764",0,0,0,0
"ENSMUST00000228766",16.3726,23.4903,17.8894,18.002
"ENSMUST00000228767",61.1283,36.8693,29.4285,113.094
"ENSMUST00000228768",716.155,792.434,525.43,780.265
"ENSMUST00000228769",50.252,59.5117,46.9508,66.9215
"ENSMUST00000228771",0,0,0,0
"ENSMUST00000228772",3.44283,3.618,0,13.0398
"ENSMUST00000228773",59.0063,83.1362,65.3568,108.046
"ENSMUST00000228774",137.774,145.246,108.217,130.676
"ENSMUST00000228775",0,0,0,0
"ENSMUST00000228776",11.8742,7.77968,2.23009,7.94618
"ENSMUST00000228777",25.3294,52.0125,78.5713,41.0157
"ENSMUST00000228778",22.0903,40.2062,7.57558,9.98677
"ENSMUST00000228779",11.567,13.0707,12.5274,20.8045
"ENSMUST00000228780",9,5,5.73684,5
"ENSMUST00000228781",278.505,283.222,199.46,319.161
"ENSMUST00000228782",0,0,0,2.56396e-07
"ENSMUST00000228783",0,3.10066,1.63494,0
"ENSMUST00000228784",1.32413,2.85231,2.81914,2.36617
"ENSMUST00000228785",0,0,0,0
"ENSMUST00000228786",0,0,0,0
"ENSMUST00000228787",11.3099,12.4114,12.4759,20.3396
"ENSMUST00000228788",242.135,232.612,76.1248,110.269
"ENSMUST00000228789",2.4082,4.73602,4.75905,8.26828
"ENSMUST00000228790",0,1,0,0
"ENSMUST00000228791",0,0,0,0
"ENSMUST00000228792",0,0,0,0
"ENSMUST00000228793",0,0,0,0
"ENSMUST00000228795",0,0,0,0
"ENSMUST00000228797",233.086,280.192,133.905,262.695
"ENSMUST00000228798",0,0,0,0
"ENSMUST00000228799",0,0,0,0
"ENSMUST00000228800",0,0,0,0
"ENSMUST00000228801",0,0,0,1
"ENSMUST00000228802",85.8878,77.7725,63.3382,106.27
"ENSMUST00000228803",145.261,138.477,74.5626,124.272
"ENSMUST00000228804",26.7469,21.2421,30.665,57.4324
"ENSMUST00000228805",3,0,0,3
"ENSMUST00000228810",19.8928,15.3675,8.74576,21.8906
"ENSMUST00000228811",0,0,0,0
"ENSMUST00000228812",0,0,0,0
"ENSMUST00000228813",386.219,351.587,213.523,503.228
"ENSMUST00000228814",53.8625,87.7756,52.8787,79.0014
"ENSMUST00000228815",73.7259,81.0655,64.9481,70.3329
"ENSMUST00000228818",0,8.24519,0,2.43279
"ENSMUST00000228819",0,0,0,0
"ENSMUST00000228820",1.87222,1.25469,2.61451,3.11231
"ENSMUST00000228821",1,0,0,0
"ENSMUST00000228822",141.087,109.81,79.3832,159.286
"ENSMUST00000228823",32.9851,30.9898,13.2365,26.408
"ENSMUST00000228824",1781.77,2011.89,1386.73,2000.51
"ENSMUST00000228825",0,0,0,0
"ENSMUST00000228826",241.945,304.873,107.102,317.84
"ENSMUST00000228827",207.09,233.732,134.684,246.052
"ENSMUST00000228831",140.556,189.592,108.69,147.866
"ENSMUST00000228832",0,0,0,0
"ENSMUST00000228833",5.4767,1.7674,1.04781,0
"ENSMUST00000228834",5.22985,0,3.08031,0
"ENSMUST00000228835",0,0,0,0
"ENSMUST00000228836",37.179,34.1551,29.4502,61.5151
"ENSMUST00000228837",0,0,0,0
"ENSMUST00000228839",152.37,181.599,94.017,205.361
"ENSMUST00000228840",0,1.11721,3,1
"ENSMUST00000228841",0.952697,0.0211391,1.04504,0
"ENSMUST00000228842",0,0,0,0
"ENSMUST00000228845",0,0,0,1.5009
"ENSMUST00000228846",0,0,0,0
"ENSMUST00000228847",0,0,0,0
"ENSMUST00000228848",0,0,0,0
"ENSMUST00000228849",0,0,0,0
"ENSMUST00000228850",44.6033,13.1251,24.8589,3.99243
"ENSMUST00000228851",0,0,0,1.25947
"ENSMUST00000228852",0.614667,0,2.53452,0
"ENSMUST00000228854",0.305269,2.13108,0,1.06359
"ENSMUST00000228855",0,0,0,1
"ENSMUST00000228856",0,0,8.20189e-08,0
"ENSMUST00000228858",0,0,0,0
"ENSMUST00000228860",27.7209,24.7062,14.2678,24.2808
"ENSMUST00000228861",127.041,119.116,94.6693,110.49
"ENSMUST00000228862",0,0,0,0
"ENSMUST00000228863",0,0,0,0
"ENSMUST00000228864",92.9758,114.714,117.766,123.601
"ENSMUST00000228866",0,0,0,0
"ENSMUST00000228867",0,0,0,0
"ENSMUST00000228868",31.9371,61.8578,43.1061,89.9289
"ENSMUST00000228869",21.2896,19.0724,9.63667,11.2725
"ENSMUST00000228870",106.857,127.223,92.4333,115.661
"ENSMUST00000228871",1.26595,1.181,0,1.02303
"ENSMUST00000228872",14.2022,14.8944,9.52346,14.2162
"ENSMUST00000228873",0,0,0,0
"ENSMUST00000228877",70.2534,134.335,150.675,80.6076
"ENSMUST00000228878",0,0,0,1
"ENSMUST00000228879",0,0,0,0
"ENSMUST00000228880",0,0,0,0
"ENSMUST00000228881",0,0,0,0
"ENSMUST00000228882",127.189,104.958,68.2693,96.2885
"ENSMUST00000228883",3.57798,0,1.70482,2.39694
"ENSMUST00000228884",6.28886,4.67928,10.4102,11.9293
"ENSMUST00000228886",31.3983,35.3192,17.6286,52.2881
"ENSMUST00000228887",0,0,0,0
"ENSMUST00000228888",67.3206,79.2539,57.721,86.1982
"ENSMUST00000228889",148.051,140.961,139.992,155.386
"ENSMUST00000228890",0,0,0,0
"ENSMUST00000228891",9.51239,18.3294,1.89429,21.647
"ENSMUST00000228892",49.6839,55.4863,24.0851,54.4733
"ENSMUST00000228894",0,0,0,0
"ENSMUST00000228895",0,0,0,0
"ENSMUST00000228896",8.67954,16.8273,9.25197,15.4423
"ENSMUST00000228898",0,0,0,0
"ENSMUST00000228899",31.9834,24.0126,63.4078,56.9388
"ENSMUST00000228901",0,0,0,0
"ENSMUST00000228902",0,0,0,0
"ENSMUST00000228903",444.957,546.129,248.304,571.317
"ENSMUST00000228904",0,0,0,0
"ENSMUST00000228905",1.00141,0,0,2.00492
"ENSMUST00000228906",0,0,0,0
"ENSMUST00000228907",0,3.66203,3.21555,0
"ENSMUST00000228908",0,0,0,8.26498
"ENSMUST00000228909",0,0,0,0
"ENSMUST00000228910",4.31532e-07,12.1957,0,0
"ENSMUST00000228911",96.0088,127.917,0,125.462
"ENSMUST00000228913",0,0,0,0
"ENSMUST00000228914",61.9274,65.6364,32.8097,59.5136
"ENSMUST00000228916",250.744,33.415,74.1836,0.0014818
"ENSMUST00000228918",17.9011,26.2726,10.9879,20.267
"ENSMUST00000228919",9.59831,4.23287,11.362,14.0923
"ENSMUST00000228920",0,0,0,0
"ENSMUST00000228921",10.718,6.8292,5.05397,1.72107
"ENSMUST00000228922",0.952697,0.0211391,1.04504,0
"ENSMUST00000228924",0,0,0,0
"ENSMUST00000228925",91.8668,109.426,71.4193,149.56
"ENSMUST00000228930",12.4534,4.26532,5.22358,14.2884
"ENSMUST00000228932",0,0,0,0
"ENSMUST00000228933",6.60611,5.57524,0,5.92249
"ENSMUST00000228935",10.1215,9.64677,3.93194,13.3143
"ENSMUST00000228936",6.38847,8.89963,6.05255,2.23003
"ENSMUST00000228940",0,0,0,0
"ENSMUST00000228941",20.3996,17.5698,25.7589,26.8088
"ENSMUST00000228942",24.8745,20.8022,13.7997,35.2347
"ENSMUST00000228943",20.8661,42.1703,22.7399,48.1039
"ENSMUST00000228944",1,0,0,0
"ENSMUST00000228947",1,3,1,1
"ENSMUST00000228950",1,4.07656,1.01082,0
"ENSMUST00000228951",0,0,0,0
"ENSMUST00000228952",7.66307,6.33097,5.96456,25.4855
"ENSMUST00000228953",0,0,0,0
"ENSMUST00000228954",0,0,0,0
"ENSMUST00000228955",1,0,0,0
"ENSMUST00000228956",5.36837,0,5.31292,7.31847
"ENSMUST00000228957",0,0.5,0,0
"ENSMUST00000228958",135.488,354.2,159.945,160.442
"ENSMUST00000228959",0,0,0,0
"ENSMUST00000228960",145.105,130.576,84.702,157.199
"ENSMUST00000228961",184.681,205.751,126.775,217.475
"ENSMUST00000228962",0,0,0,0
"ENSMUST00000228963",80.803,91.0646,32.2753,33.1752
"ENSMUST00000228964",196.716,211.12,160.515,236.042
"ENSMUST00000228965",1.19822,1.65922,0,1.35061
"ENSMUST00000228966",0,0,0,0
"ENSMUST00000228967",12.6736,5.64922,7.76024,15.9677
"ENSMUST00000228969",0,0,0,0
"ENSMUST00000228970",0,0,0,1.00587
"ENSMUST00000228971",32.8765,8.30326,5.98901,8.46314
"ENSMUST00000228972",117.404,143.06,51.4841,117.635
"ENSMUST00000228973",7.01055,12.0182,14,15.0226
"ENSMUST00000228974",0,0,0,0
"ENSMUST00000228975",0,0,0,0
"ENSMUST00000228977",103.48,92.799,48.9157,71.2551
"ENSMUST00000228978",0,0,0,0
"ENSMUST00000228979",0,0.52131,0,0
"ENSMUST00000228981",145.53,124.487,133.233,169.993
"ENSMUST00000228982",2.36384,0,0,0
"ENSMUST00000228983",0,0,0,0
"ENSMUST00000228984",0,0,0,13.0653
"ENSMUST00000228985",227.525,289.114,154.396,248.244
"ENSMUST00000228986",0,3.73126,2.52422,0
"ENSMUST00000228987",4.23475,13.5626,0,1.20868
"ENSMUST00000228988",1.90106,5.71654,6.80171,3.83394
"ENSMUST00000228989",0,19.4837,0,17.6063
"ENSMUST00000228990",0,12.4177,0,32.3479
"ENSMUST00000228991",0,0,0,0
"ENSMUST00000228992",0,0,0,0
"ENSMUST00000228993",0,0,0,0
"ENSMUST00000228994",0,0,0,0
"ENSMUST00000228995",192.981,219.922,155.597,230.742
"ENSMUST00000228996",25.3525,23.993,8.49821,15.0804
"ENSMUST00000228997",32.3089,120.401,1.50571e-06,0.00125161
"ENSMUST00000228998",0,0,4.93668,0
"ENSMUST00000228999",17.1326,14.9209,6.20577,5.67128
"ENSMUST00000229000",0,0,0,0
"ENSMUST00000229001",0,2.31022,0,0.305048
"ENSMUST00000229003",57.132,47.076,40.905,79.8474
"ENSMUST00000229004",12.4103,9.66359,3.68186,18.4455
"ENSMUST00000229005",239.31,435.309,330.124,307.53
"ENSMUST00000229006",0,0,0,0
"ENSMUST00000229007",35.6659,68.0109,6.44537,24.8644
"ENSMUST00000229008",17.5251,35.3934,7.7998,21.1551
"ENSMUST00000229009",116.911,97.4085,88.1279,122.742
"ENSMUST00000229010",309.484,342.75,284.71,356.745
"ENSMUST00000229011",64.9271,56.7895,28.1548,48.8253
"ENSMUST00000229012",13.0894,18.1338,19.0941,13.4208
"ENSMUST00000229013",423.651,423.692,352.32,276.234
"ENSMUST00000229014",17.8678,29.566,2.24521,20.9648
"ENSMUST00000229015",9.85201,19.3039,14.1705,27.8158
"ENSMUST00000229016",2.029,1.5967,1.57578,2.02766
"ENSMUST00000229017",65.868,100.408,70.7822,133.543
"ENSMUST00000229018",7.40594,8.18627,7.13517,18.0407
"ENSMUST00000229019",304.348,333.957,240.792,332.979
"ENSMUST00000229020",0,8.37893,3.87182,4.90564
"ENSMUST00000229021",0,1.41158e-05,0,3.91431
"ENSMUST00000229022",0,0,0,0
"ENSMUST00000229023",0,0,0,0
"ENSMUST00000229024",174.596,233.853,152.918,239.306
"ENSMUST00000229026",1.62894,4.05931,0,3.12212
"ENSMUST00000229027",2.40199,0,0.361589,0
"ENSMUST00000229028",756.693,902.604,581.939,961.254
"ENSMUST00000229030",1.35425,2.84334,2.54094,7.62943
"ENSMUST00000229031",123.954,213.894,119.308,145.482
"ENSMUST00000229032",0,0,0,0
"ENSMUST00000229033",23.8312,42.407,57.009,69.9821
"ENSMUST00000229034",0,0,0,0
"ENSMUST00000229035",17.4657,21.6086,3.46217,7.91469
"ENSMUST00000229036",774.356,874.197,619.067,765.295
"ENSMUST00000229037",3101.39,3384.42,2182.65,3553.97
"ENSMUST00000229038",765.951,862.074,389.367,847.404
"ENSMUST00000229039",13.2771,19.0938,18.4999,12.5928
"ENSMUST00000229040",0,0,0,0
"ENSMUST00000229041",0,0,0,0
"ENSMUST00000229042",0,0,0,0
"ENSMUST00000229043",32.7294,42.5469,39.8096,14.5178
"ENSMUST00000229044",9.40405,15.9168,19.0231,6.44372
"ENSMUST00000229046",5.85896,0,0,0
"ENSMUST00000229047",0.856034,0.970108,2.20051,1.92293
"ENSMUST00000229048",30.9454,58.8581,29.0283,49.5763
"ENSMUST00000229049",2.39378,4.72945,0,1.25968
"ENSMUST00000229050",0,15.521,0,0
"ENSMUST00000229051",0,0,0,0
"ENSMUST00000229052",137.912,111.659,85.4061,143.439
"ENSMUST00000229054",3.54811,3.41121,2.20943,1.48546
"ENSMUST00000229055",153.118,189.579,122.964,133.086
"ENSMUST00000229057",13.2345,13.2995,11.1309,12.3299
"ENSMUST00000229058",0,0,0,0
"ENSMUST00000229060",10.1723,8.69516,7.55712,5.41676
"ENSMUST00000229061",61.6222,50.0154,30.837,60.3056
"ENSMUST00000229064",0,0,33.3802,0
"ENSMUST00000229065",0,0,0,0
"ENSMUST00000229066",0,0,0,0
"ENSMUST00000229067",0,0,0,0
"ENSMUST00000229068",13.8476,14.9865,0,24.5992
"ENSMUST00000229069",0,0,0,0
"ENSMUST00000229071",0,0,0,0
"ENSMUST00000229072",0,0,0,0
"ENSMUST00000229073",0,0,0,0
"ENSMUST00000229074",7.87716,10.988,17,0
"ENSMUST00000229075",802.047,977.097,618.95,886.246
"ENSMUST00000229077",36.3264,14.5598,30.8408,40.7998
"ENSMUST00000229078",0,0,0,0
"ENSMUST00000229081",2,3,0,1
"ENSMUST00000229082",452.133,447.277,342.346,475.349
"ENSMUST00000229083",0,0,0.5,0
"ENSMUST00000229084",27.7605,99.307,61.2084,71.9191
"ENSMUST00000229085",110.335,0.000110344,0,77.0956
"ENSMUST00000229086",9.5516,0,5.81303,0
"ENSMUST00000229087",0,0,0.5,0
"ENSMUST00000229088",0,0,0,0
"ENSMUST00000229089",0,0,6.16964e-07,1.83614e-06
"ENSMUST00000229091",0,0,1,1
"ENSMUST00000229093",0,0,0,0
"ENSMUST00000229094",5.288,4.50242,2.57759,7.80733
"ENSMUST00000229095",0,0,0,0
"ENSMUST00000229096",0,0,0,0
"ENSMUST00000229097",21.8518,58.8092,47.6894,44.5601
"ENSMUST00000229098",7.35854,17.7706,7.77823,6.96185
"ENSMUST00000229099",0,0,0,0
"ENSMUST00000229100",0.5,0.5,2,1
"ENSMUST00000229101",29.1461,35.8784,16.8608,20.0912
"ENSMUST00000229102",401.504,271.555,369.827,577.543
"ENSMUST00000229103",0,0,0,0
"ENSMUST00000229104",26.6305,10.8439,16.5357,12.7033
"ENSMUST00000229105",0,0,0,0
"ENSMUST00000229107",0.5,1,0,1
"ENSMUST00000229109",26.2721,16.3176,6.63864,23.3684
"ENSMUST00000229110",0,0,0,0
"ENSMUST00000229111",2.77166,0,0,0
"ENSMUST00000229112",38.0731,54.1052,39.9891,52.282
"ENSMUST00000229113",2.15876,0,2.09974,2.42346
"ENSMUST00000229114",123.051,139.704,91.3556,131.462
"ENSMUST00000229115",2.86288,7.02402,0,4.81945
"ENSMUST00000229117",1.23179,0.735272,0,4.78061e-08
"ENSMUST00000229119",0,0,0,0
"ENSMUST00000229120",0,0,0,0
"ENSMUST00000229121",62.8523,66.6544,53.2359,97.9288
"ENSMUST00000229122",4.07858,11.2328,23.429,20.7444
"ENSMUST00000229123",0,0,0,19.6384
"ENSMUST00000229124",0,1.29061,1.11346,0
"ENSMUST00000229125",10.8172,3.02361,6.30199,7.64693
"ENSMUST00000229126",481.635,631.3,264.69,507.664
"ENSMUST00000229127",24.2019,52.798,14.573,61.8225
"ENSMUST00000229128",39.5557,48.0304,20.4488,33.5923
"ENSMUST00000229130",0,7.31333,0,9.35181
"ENSMUST00000229131",1.4425,0,0,0
"ENSMUST00000229132",8.72425,16.3381,15.4286,11.7499
"ENSMUST00000229133",0,0,0,0
"ENSMUST00000229137",3.5651,1.64229,0,1.72766
"ENSMUST00000229138",50.9371,25.7867,0,21.7807
"ENSMUST00000229139",0.870966,0,1.72367,0
"ENSMUST00000229140",19.636,6.18549,0,0.0665136
"ENSMUST00000229141",1012.84,1138.06,677.618,1053.15
"ENSMUST00000229143",22.1167,30.4125,18.6206,38.5293
"ENSMUST00000229144",29.7453,50.2464,33.5,68
"ENSMUST00000229145",55.3718,63.989,36.0547,64.3637
"ENSMUST00000229147",0,0,0,0
"ENSMUST00000229148",2464.91,2675.65,1878.2,2716.71
"ENSMUST00000229150",11.8688,12.4475,8.50767,8.6492
"ENSMUST00000229151",11.4184,11.6819,7.12684,11.7495
"ENSMUST00000229152",9.05432,10.6173,3.20252,17.9536
"ENSMUST00000229153",62.4362,70.9848,51.6097,78.2969
"ENSMUST00000229155",0,0,0,0
"ENSMUST00000229157",2.28784,12.5653,0.000114293,0.00135321
"ENSMUST00000229158",1,0,0,1
"ENSMUST00000229159",6.50153,5.19059,0.263973,36.3634
"ENSMUST00000229160",679.675,778.02,478.777,612.388
"ENSMUST00000229161",0,0,0,0
"ENSMUST00000229163",0,0,0,0
"ENSMUST00000229165",2.99689,0,0,0
"ENSMUST00000229167",36.0252,8.24275e-05,41.9482,7.59684
"ENSMUST00000229168",60.0498,59.5465,40.0418,63.6998
"ENSMUST00000229170",0,1.14699,0,0
"ENSMUST00000229171",9.56271,0,0,0
"ENSMUST00000229172",129.851,143.227,31.8829,114.898
"ENSMUST00000229173",0,3.78883,0,0
"ENSMUST00000229174",85.9828,95.8553,85.3028,117.145
"ENSMUST00000229175",1,5,5,4
"ENSMUST00000229177",2.11647,5.72226,3.42911,4.79828
"ENSMUST00000229179",0,0,0,0
"ENSMUST00000229180",0,0.335341,0,0
"ENSMUST00000229181",0,0,1.00236,0
"ENSMUST00000229182",0,0,5.03665,20.9055
"ENSMUST00000229183",47.6248,26.1102,24.8812,57.5071
"ENSMUST00000229184",136.754,142.916,29.3787,82.826
"ENSMUST00000229185",0,0,0,0
"ENSMUST00000229186",8.55028,38.1145,0,27.047
"ENSMUST00000229187",0,0,0,0
"ENSMUST00000229188",0.00012691,110.638,33.6789,0.000296421
"ENSMUST00000229189",0,12.7692,0,2.74487
"ENSMUST00000229190",0,2.68874,0,0
"ENSMUST00000229191",219.505,209.732,161.143,278.679
"ENSMUST00000229192",1.62866,0,0.709462,2.29689e-08
"ENSMUST00000229193",83.7703,110.292,64.4393,160.377
"ENSMUST00000229195",0,0,0,0
"ENSMUST00000229196",0,0,0,0
"ENSMUST00000229197",3,2,2,0
"ENSMUST00000229200",0,0,2,1
"ENSMUST00000229202",0,0,0,0
"ENSMUST00000229203",30.6325,65.7337,0,12.0285
"ENSMUST00000229206",749.738,751.785,508.677,741.181
"ENSMUST00000229208",0,0,0,0
"ENSMUST00000229210",177.297,190.229,133.126,220.361
"ENSMUST00000229211",48.011,53.1139,52.3352,62.6451
"ENSMUST00000229212",0.0144379,0,0.382788,0
"ENSMUST00000229213",28.1328,14.4808,2.06554,4.2395
"ENSMUST00000229214",44.599,0,0,62.2515
"ENSMUST00000229215",0,0,0.700173,0
"ENSMUST00000229217",0.0636048,0,3.00716e-07,0
"ENSMUST00000229218",0,0,0,0
"ENSMUST00000229219",41.2366,34.2756,6.89546,15.4393
"ENSMUST00000229220",0,0,0,0
"ENSMUST00000229222",0,8.61233,4.24414,3.9856
"ENSMUST00000229223",2,0,1,0
"ENSMUST00000229224",0,0,0,0
"ENSMUST00000229225",16.5617,30.5277,11.537,34.1229
"ENSMUST00000229227",0,0,0,0
"ENSMUST00000229228",21.8968,23,18.8363,20
"ENSMUST00000229229",36.4661,41.399,26.4443,14.5425
"ENSMUST00000229230",3,4,6,1
"ENSMUST00000229231",10.7304,16.8883,13.954,24.7004
"ENSMUST00000229232",0,0,0,0
"ENSMUST00000229233",0.424166,0.578381,0,0
"ENSMUST00000229234",87.6397,146.014,43.9844,120.564
"ENSMUST00000229235",0,0,0,0
"ENSMUST00000229236",118.891,101.768,31.079,96.6966
"ENSMUST00000229237",11.8205,23.4508,17.0531,19.8557
"ENSMUST00000229238",8.51337,4.29564,13.7048,10.0994
"ENSMUST00000229240",0,4.36453,0,0
"ENSMUST00000229241",2.95087,3.26408,1.79154,7.34181
"ENSMUST00000229242",0,0,3.07928,0
"ENSMUST00000229243",0,0,0,0
"ENSMUST00000229244",23.0209,26.1814,9.0462,22.1346
"ENSMUST00000229246",0,0,0,0
"ENSMUST00000229248",12.9316,15.1628,15.272,13.3269
"ENSMUST00000229250",270.648,442.042,345.233,465.621
"ENSMUST00000229251",18.5319,17.9986,11.0912,10.0795
"ENSMUST00000229252",4.2837,5.63052,0,8.08164
"ENSMUST00000229253",68.3588,56.5045,36.7789,65.4423
"ENSMUST00000229254",20.4197,15.6267,5.66845,20.0774
"ENSMUST00000229256",0,0,0,0
"ENSMUST00000229257",0,0,0,0
"ENSMUST00000229258",166.712,265.987,175.902,184.927
"ENSMUST00000229259",0,0,0,0
"ENSMUST00000229260",0,0,0,0
"ENSMUST00000229261",134.788,152.08,79.3881,117.448
"ENSMUST00000229262",0,0,0,1.86509
"ENSMUST00000229263",0,0,0,0
"ENSMUST00000229264",0,0,0,0
"ENSMUST00000229265",14.1903,4.23576,5.36567,8.46959
"ENSMUST00000229267",2.37118,3.2804,1.0291,5.53439
"ENSMUST00000229268",38.1528,38.8353,23.074,38.068
"ENSMUST00000229269",0,0,0,0
"ENSMUST00000229270",0.955757,2.46226,4.99234,5.7285
"ENSMUST00000229271",63.2645,80.9389,34.4754,97.2511
"ENSMUST00000229272",0,0,0,0
"ENSMUST00000229273",5.26965,8.43457,8.42982,9.14451
"ENSMUST00000229275",67.3587,36.8695,29.3621,81.0461
"ENSMUST00000229276",18.7374,48.7294,21.777,56.7712
"ENSMUST00000229277",2.64737,2.28906,1.88618,2.22889
"ENSMUST00000229278",0,0,3.24099,5.323e-07
"ENSMUST00000229279",0,0,0,0
"ENSMUST00000229280",0,0,0,0
"ENSMUST00000229282",22.9573,23.4772,6.16327,13.3403
"ENSMUST00000229283",183.011,202.77,150.088,240.43
"ENSMUST00000229284",147.176,161.046,132.224,186.831
"ENSMUST00000229285",1.25369,0,0,0
"ENSMUST00000229287",0,0,0,0
"ENSMUST00000229288",73.4773,90.3366,24.0579,54.4565
"ENSMUST00000229289",0,0,0,5.87258
"ENSMUST00000229290",59.6072,46.214,35.4048,80.2113
"ENSMUST00000229291",0,0,9.63596,0
"ENSMUST00000229292",616.921,548.389,390.145,583.272
"ENSMUST00000229293",0,0,0,0
"ENSMUST00000229294",18.0274,25.853,0,18.3116
"ENSMUST00000229295",0,0,0,1.45702
"ENSMUST00000229296",0,1.00008,0,0
"ENSMUST00000229297",7.25162,14.9354,3.28964,16.0293
"ENSMUST00000229298",6.01476,5.15736,4.35972,3.6939
"ENSMUST00000229300",0,0,0,0
"ENSMUST00000229303",0,2.68604,0,0
"ENSMUST00000229304",110.81,82.2166,71.4301,52.7601
"ENSMUST00000229305",48.0243,92.9239,59.8945,75.6263
"ENSMUST00000229306",1.18359,0,1.22674,1.47155
"ENSMUST00000229307",0,0,0,0
"ENSMUST00000229308",0,0,0,0
"ENSMUST00000229309",0,0,0,0
"ENSMUST00000229310",1.25031,0,1.2222,1.26864
"ENSMUST00000229311",10.762,2.52562,1.32038,12.8705
"ENSMUST00000229312",0,0,0,0
"ENSMUST00000229313",0,0,0,0
"ENSMUST00000229314",0,0,0,0
"ENSMUST00000229315",0,0,0,0
"ENSMUST00000229316",0,0,0,0
"ENSMUST00000229318",637.176,786.955,525.587,723.397
"ENSMUST00000229319",30.2207,33.1182,39.1324,41.8115
"ENSMUST00000229320",2.17138,4.78371,11.3072,6.12884
"ENSMUST00000229321",0,0,0,5.20228
"ENSMUST00000229322",9.92454,19.5789,31.9024,21.5035
"ENSMUST00000229324",0,0,0,0
"ENSMUST00000229325",0,0,0,0
"ENSMUST00000229326",0,0,0,0
"ENSMUST00000229327",45.1714,100.023,54.3493,62.0642
"ENSMUST00000229328",3.33768,0,2.28382,3.05498
"ENSMUST00000229329",3.5,5.75621,4.60437,9.07948
"ENSMUST00000229330",0,0,0,0
"ENSMUST00000229331",0,0,0,0
"ENSMUST00000229332",0,1.1237,1.32996,0
"ENSMUST00000229333",72.6513,68.2038,62.9377,84.7904
"ENSMUST00000229335",10.4187,17.9326,16.9535,18.7483
"ENSMUST00000229336",59.5563,0,70.1395,14.5279
"ENSMUST00000229337",14.9781,0,3.88298,22.4382
"ENSMUST00000229338",90.5636,107.869,85.4544,102.97
"ENSMUST00000229339",274.366,317.887,236.693,385.73
"ENSMUST00000229340",19.2792,29.7746,0.14393,0
"ENSMUST00000229341",6.06174,2.02366,0,2.01459
"ENSMUST00000229344",23.7339,8.28996,23.6304,19.6193
"ENSMUST00000229345",0,2.6212,0,0
"ENSMUST00000229346",5.76657,44.8369,9.34522,28.5904
"ENSMUST00000229347",22.1338,52.4698,18.5295,39.3847
"ENSMUST00000229348",0.0427779,26.7948,13.1091,29.0481
"ENSMUST00000229349",1.1765,8.79672,2.30397,9.44045
"ENSMUST00000229350",0,0,0,0
"ENSMUST00000229351",7.04331,5,2,3
"ENSMUST00000229352",78.5719,73.7526,65.0296,74.4888
"ENSMUST00000229353",83.0501,92.7888,78.4356,80.2019
"ENSMUST00000229354",31.7016,74.0909,176.736,155.766
"ENSMUST00000229355",162.15,156.482,118.167,150.088
"ENSMUST00000229358",24.8461,27.3866,14.4216,29.7054
"ENSMUST00000229359",17.3013,7.74328,5.64463,9.89889
"ENSMUST00000229360",0,0,0.770555,0
"ENSMUST00000229362",0,0,0,0
"ENSMUST00000229363",0.689496,0,0,0
"ENSMUST00000229364",0,0,0,1.6548
"ENSMUST00000229366",12,17,23,33
"ENSMUST00000229367",8.05316,20.4813,0,0
"ENSMUST00000229369",26.5431,33.4946,27.1114,27.9636
