"Gene_ID","ubiquity_score_25","ubiquity_score_30","ubiquity_score_50","ubiquity_score_75","ubiquity_score_90"
110074,1,1,0.94949494949495,0.111111111111111,0
16434,1,1,0.95959595959596,0.303030303030303,0
13595,0.00670640834575261,0.00670640834575261,0.00331933342365533,0.000338707492209728,0
93747,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00270965993767782,0.000541931987535564
11992,0.00670640834575261,0.00670640834575261,0.00643544235198483,0.00480964638937813,0.000541931987535564
51798,0.00670640834575261,0.00670640834575261,0.00589351036444926,0.00169353746104864,0.000812897981303346
74147,0.00569028586912342,0.00359029941742311,0.000270965993767782,0,0
26458,0.898989898989899,0.686868686868687,0.0202020202020202,0,0
108115,0.747474747474748,0.191919191919192,0.0303030303030303,0,0
58807,1,1,0.95959595959596,0.505050505050505,0.0707070707070707
239273,0.00629995935510093,0.00623221785665899,0.00060967348597751,0,0
108116,0.00670640834575261,0.00670640834575261,0.00643544235198483,0.00237095244546809,0
110826,0.00569028586912342,0.00508061238314592,0.0046064218940523,0.00155805446416475,0.000745156482861401
110842,1,1,0.919191919191919,0.282828282828283,0.121212121212121
66841,1,1,0.909090909090909,0.121212121212121,0.0202020202020202
75320,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00602899336133315
214253,0.909090909090909,0.707070707070707,0.0808080808080808,0,0
75540,0.00670640834575261,0.00670640834575261,0.0046064218940523,0.000406448990651673,0
435766,0.0404040404040404,0.0101010101010101,0,0,0
74205,1,1,1,1,0.929292929292929
50790,0.00670640834575261,0.00670640834575261,0.00663866684731066,0.00569028586912342,0.000677414984419455
14081,0.00670640834575261,0.00670640834575261,0.00657092534886872,0.00176127895949058,0
433256,1,1,0.898989898989899,0.424242424242424,0
328845,0,0,0,0,0
216739,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00569028586912342
117147,0,0,0,0,0
18605,0.898989898989899,0.727272727272727,0.0606060606060606,0,0
209558,0.0303030303030303,0.0101010101010101,0,0,0
83603,1,1,1,0.767676767676768,0.191919191919192
170439,1,1,1,0.828282828282828,0.191919191919192
68801,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00650318385042677,0.00162579596260669
54326,0.00670640834575261,0.00670640834575261,0.00284514293456171,0.00060967348597751,0
666168,0,0,0,0,0
100040843,0,0,0,0,0
13117,0.0101010101010101,0.0101010101010101,0,0,0
435802,0,0,0,0,0
14104,0.00670640834575261,0.00670640834575261,0.00643544235198483,0.00575802736756537,0.00494512938626202
26457,0.00670640834575261,0.00670640834575261,0.00636770085354288,0.00508061238314592,0.000406448990651673
26569,1,0.98989898989899,0.94949494949495,0.757575757575758,0.191919191919192
26568,0.00487738788782008,0.00345481642053922,0.000270965993767782,0,0
11674,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261
230163,0.232323232323232,0.111111111111111,0.0101010101010101,0.0101010101010101,0.0101010101010101
11676,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261
14121,0.0202020202020202,0.0101010101010101,0.0101010101010101,0,0
270198,1,0.96969696969697,0.0404040404040404,0,0
18639,0.000338707492209728,6.77414984419455e-05,0,0,0
170768,0.00670640834575261,0.00657092534886872,0.00555480287223953,0.000474190489093619,0
18640,1,1,0.858585858585859,0.0606060606060606,0
14120,0,0,0,0,0
14151,1,1,0.95959595959596,0.545454545454545,0.111111111111111
107747,1,1,0.919191919191919,0.676767676767677,0.0101010101010101
73649,0.535353535353535,0.202020202020202,0.0909090909090909,0.0202020202020202,0
234730,0,0,0,0,0
71562,0.00325159192521339,0.00237095244546809,0,0,0
13361,0.00663866684731066,0.0053515783769137,0.000406448990651673,0,0
14287,0.929292929292929,0.757575757575758,0.0101010101010101,0,0
56017,0.00670640834575261,0.00670640834575261,0.00284514293456171,0,0
20526,0.0101010101010101,0.0101010101010101,0,0,0
435818,0,0,0,0,0
56485,0.00548706137379759,0.003725782414307,6.77414984419455e-05,0,0
216188,0.00623221785665899,0.00508061238314592,0.000677414984419455,0,0
270685,0.95959595959596,0.929292929292929,0.272727272727273,0,0
108156,0.00670640834575261,0.00670640834575261,0.00643544235198483,0.000541931987535564,0
66848,1,1,0.98989898989899,0.505050505050505,0.0202020202020202
71665,0.00670640834575261,0.00670640834575261,0.00643544235198483,0.00128708847039697,6.77414984419455e-05
14085,0.00663866684731066,0.00657092534886872,0.00264191843923588,0.000338707492209728,0
14194,1,1,0.95959595959596,0.919191919191919,0.191919191919192
14343,0,0,0,0,0
14348,1,1,0.98989898989899,0.919191919191919,0.505050505050505
57370,0.00670640834575261,0.00670640834575261,0.0060967348597751,0.000541931987535564,0
53418,1,1,0.858585858585859,0.676767676767677,0.151515151515152
14595,0.00589351036444926,0.00528383687847175,0,0,0
56336,0.00670640834575261,0.00663866684731066,0.00575802736756537,0.00345481642053922,6.77414984419455e-05
14571,1,1,1,0.98989898989899,0.393939393939394
56454,0.98989898989899,0.97979797979798,0.737373737373737,0.0202020202020202,0
100198,0.858585858585859,0.808080808080808,0.0505050505050505,0,0
14381,0.00670640834575261,0.00670640834575261,0.00636770085354288,0.00115160547351307,0
14385,1,1,0.515151515151515,0.0202020202020202,0
14431,1,0.94949494949495,0.444444444444444,0.0202020202020202,0
53897,0.00657092534886872,0.00555480287223953,0.00196450345481642,6.77414984419455e-05,0
19025,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00602899336133315,0.000745156482861401
12091,1,0.98989898989899,0.656565656565657,0.0404040404040404,0
50917,0.00629995935510093,0.00501287088470397,0,0,0
18010,0.00670640834575261,0.00670640834575261,0.00663866684731066,0.00270965993767782,0
14420,0.98989898989899,0.98989898989899,0.757575757575758,0.0202020202020202,0
14421,0.00670640834575261,0.00670640834575261,0.00663866684731066,0.0046064218940523,0.000541931987535564
234356,0.00670640834575261,0.00663866684731066,0.00311610892832949,0.000135482996883891,0
78752,1,1,0.494949494949495,0,0
74241,0.00670640834575261,0.00670640834575261,0.00616447635821704,0.00494512938626202,0.000880639479745292
269941,0.00657092534886872,0.00623221785665899,0.00203224495325837,0.000338707492209728,0
78923,0.808080808080808,0.757575757575758,0.131313131313131,0,0
230145,0.000948380978187237,0.000474190489093619,0,0,0
14423,1,1,0.98989898989899,0.757575757575758,0.0303030303030303
231605,1,1,0.96969696969697,0.636363636363636,0.181818181818182
14426,0.909090909090909,0.797979797979798,0.0404040404040404,0,0
171212,0.00650318385042677,0.00616447635821704,0.00250643544235198,0.000270965993767782,0
271786,1,1,0.757575757575758,0.303030303030303,0.141414141414141
207839,0.888888888888889,0.878787878787879,0.373737373737374,0.0101010101010101,0
78754,0,0,0,0,0
241391,0.000880639479745292,0.000812897981303346,0.000270965993767782,0.000135482996883891,0
108148,0.585858585858586,0.585858585858586,0.565656565656566,0.434343434343434,0.0505050505050505
108150,0.00670640834575261,0.00663866684731066,0.00196450345481642,0.000880639479745292,0
71685,0.00623221785665899,0.00589351036444926,0.00257417694079393,0,0
231050,1,1,0.94949494949495,0.171717171717172,0
14425,0.00115160547351307,0.00060967348597751,0,0,0
170441,0.00230321094702615,0.000406448990651673,0,0,0
117592,1,1,0.505050505050505,0.0505050505050505,0
218271,0.00636770085354288,0.00636770085354288,0.00501287088470397,6.77414984419455e-05,0
232714,6.77414984419455e-05,6.77414984419455e-05,0,0,0
14450,1,0.98989898989899,0.898989898989899,0,0
11593,0.94949494949495,0.858585858585859,0.131313131313131,0,0
14466,1,1,0.93939393939394,0.131313131313131,0
227671,0.0404040404040404,0,0,0,0
104776,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00582576886600732,0.000745156482861401
214579,1,1,0.898989898989899,0.787878787878788,0.272727272727273
434437,0.898989898989899,0.828282828282828,0.666666666666667,0,0
104174,0.98989898989899,0.98989898989899,0.575757575757576,0.0505050505050505,0
68133,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00237095244546809,0.00101612247662918
14538,0.00670640834575261,0.00670640834575261,0.00243869394391004,0.000203224495325837,0.000135482996883891
228368,0.97979797979798,0.95959595959596,0.171717171717172,0,0
22122,0,0,0,0,0
14590,1,1,0.353535353535354,0.0707070707070707,0
110175,1,1,0.515151515151515,0.0404040404040404,0
27357,1,1,0.888888888888889,0.151515151515152,0.0303030303030303
232493,0.0101010101010101,0,0,0,0
14936,0.00670640834575261,0.00670640834575261,0.00257417694079393,0,0
23887,0.434343434343434,0.0101010101010101,0,0,0
108037,0.98989898989899,0.98989898989899,0.444444444444444,0,0
20425,0.00311610892832949,0.000745156482861401,0,0,0
11605,0.00670640834575261,0.00670640834575261,0.00176127895949058,0,0
74185,1,0.97979797979798,0.505050505050505,0,0
110006,1,1,0.343434343434343,0,0
109685,0.00101612247662918,0.000474190489093619,0,0,0
93683,0.00670640834575261,0.00670640834575261,0.00643544235198483,0.00142257146728086,0.000203224495325837
100910,1,1,0.929292929292929,0.323232323232323,0.0606060606060606
14042,0.00670640834575261,0.00670640834575261,0.00521609538002981,0.00121934697195502,0
14043,1,1,0.929292929292929,0.0808080808080808,0
76898,0.00670640834575261,0.00670640834575261,0.00589351036444926,0.00562254437068148,0.00365804091586506
280645,1,1,0.515151515151515,0.252525252525253,0.0101010101010101
72727,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00575802736756537,0.00345481642053922
27419,0.97979797979798,0.94949494949495,0,0,0
64580,0.00555480287223953,0.00521609538002981,0.00155805446416475,0,0
15531,0.98989898989899,0.98989898989899,0.868686868686869,0.818181818181818,0.252525252525253
83398,1,0.97979797979798,0.595959595959596,0.161616161616162,0.141414141414141
17423,0.00657092534886872,0.00643544235198483,0.00135482996883891,0,0
54616,0.00670640834575261,0.00670640834575261,0.00616447635821704,0.00569028586912342,0.0046064218940523
58193,1,1,1,0.93939393939394,0.303030303030303
56219,0.00663866684731066,0.00602899336133315,0.00508061238314592,0.00182902045793253,0
117591,0.121212121212121,0.0202020202020202,0,0,0
353169,0.95959595959596,0.808080808080808,0.131313131313131,0.0101010101010101,0
227659,1,1,0.616161616161616,0,0
20537,0.151515151515152,0.141414141414141,0.0101010101010101,0,0
77559,1,1,0.838383838383838,0.383838383838384,0
110078,1,1,1,0.97979797979798,0.868686868686869
19309,0.98989898989899,0.97979797979798,0.898989898989899,0.282828282828283,0.0101010101010101
110095,0.00575802736756537,0.00399674840807479,0.000135482996883891,0,0
14629,1,1,0.96969696969697,0.838383838383838,0
14630,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00325159192521339,0.000677414984419455
14661,1,1,1,1,0.97979797979798
14317,6.77414984419455e-05,6.77414984419455e-05,0,0,0
14660,1,1,1,0.96969696969697,0.848484848484849
216456,0.00643544235198483,0.00636770085354288,0.00406448990651673,0,0
71803,0.00670640834575261,0.00663866684731066,0.00616447635821704,0.00474190489093619,0.000812897981303346
68267,1,1,1,0.95959595959596,0.666666666666667
270076,0.00670640834575261,0.00670640834575261,0.00589351036444926,0.000270965993767782,0
140919,0.00636770085354288,0.00636770085354288,0.00562254437068148,0.00331933342365533,0.00257417694079393
216227,0.00433545590028451,0.00243869394391004,0.000135482996883891,0,0
72961,0.95959595959596,0.94949494949495,0.93939393939394,0.868686868686869,0.727272727272727
15112,0.0101010101010101,0.0101010101010101,0,0,0
56185,0,0,0,0,0
67092,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00589351036444926,0.00311610892832949
76238,1,0.97979797979798,0.757575757575758,0.0606060606060606,0
14933,0,0,0,0,0
14626,0,0,0,0,0
14651,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00541931987535564,0.00142257146728086
14664,1,0.98989898989899,0.919191919191919,0.515151515151515,0.131313131313131
110208,1,1,0.909090909090909,0.0505050505050505,0
14711,0.00121934697195502,0.000135482996883891,6.77414984419455e-05,6.77414984419455e-05,0
14732,0.929292929292929,0.898989898989899,0.818181818181818,0.545454545454545,0.0505050505050505
70325,0.919191919191919,0.272727272727273,0,0,0
241062,1,1,0.909090909090909,0.464646464646465,0.0909090909090909
67556,0.97979797979798,0.97979797979798,0.313131313131313,0.0404040404040404,0
72084,0.00670640834575261,0.00623221785665899,0.00162579596260669,0.000406448990651673,0
14782,1,1,0.97979797979798,0.0909090909090909,0
21672,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00548706137379759
18477,1,1,1,0.95959595959596,0.515151515151515
14776,0.0101010101010101,0,0,0,0
14775,0.00670640834575261,0.00670640834575261,0.00657092534886872,0.00494512938626202,0.00155805446416475
625249,1,1,0.96969696969697,0.929292929292929,0.717171717171717
14778,0.00629995935510093,0.00508061238314592,0.00331933342365533,0.0022354694485842,0.00101612247662918
75512,0,0,0,0,0
67305,0.818181818181818,0.484848484848485,0.0101010101010101,0,0
11757,1,1,0.98989898989899,0.727272727272727,0.232323232323232
14854,0.00670640834575261,0.00670640834575261,0.0038612654111909,6.77414984419455e-05,0
14598,0.000677414984419455,0,0,0,0
234889,0.00636770085354288,0.00616447635821704,0.00426771440184257,0.00230321094702615,0.000338707492209728
54195,0,0,0,0,0
230103,0.00663866684731066,0.00657092534886872,0.00575802736756537,0.00135482996883891,0
245650,0.0909090909090909,0.0404040404040404,0,0,0
14917,0.00155805446416475,0.000474190489093619,0,0,0
18160,0.767676767676768,0.464646464646465,0,0,0
14919,0.00548706137379759,0.00379352391274895,0,0,0
60596,0,0,0,0,0
14544,0.96969696969697,0.94949494949495,0.868686868686869,0.767676767676768,0.505050505050505
12352,0.0202020202020202,0,0,0,0
56078,0.00548706137379759,0.00182902045793253,0,0,0
27392,0.00657092534886872,0.00643544235198483,0.00352255791898117,0,0
230801,0.00663866684731066,0.00616447635821704,0.000270965993767782,0,0
99439,0.0404040404040404,0.0404040404040404,0.0202020202020202,0,0
214593,0,0,0,0,0
11833,6.77414984419455e-05,6.77414984419455e-05,0,0,0
56703,0.97979797979798,0.95959595959596,0.595959595959596,0,0
18701,0.00670640834575261,0.00602899336133315,0.00162579596260669,0,0
433931,0.93939393939394,0.909090909090909,0.646464646464647,0,0
239827,0.00629995935510093,0.00569028586912342,0.000677414984419455,0,0
329777,1,1,1,0.818181818181818,0.0202020202020202
14731,0.00670640834575261,0.00670640834575261,0.00548706137379759,0.000677414984419455,0
228812,1,1,0.666666666666667,0.0505050505050505,0
276846,1,1,1,0.484848484848485,0.0707070707070707
78928,0.00670640834575261,0.00643544235198483,0.00562254437068148,0.00480964638937813,0.000338707492209728
15108,1,1,0.797979797979798,0.191919191919192,0.0202020202020202
15107,1,1,0.919191919191919,0.0202020202020202,0
15118,0.00325159192521339,0.00176127895949058,0,0,0
15116,0.00155805446416475,0.000745156482861401,0,0,0
15117,0.0505050505050505,0.0202020202020202,0,0,0
71883,1,1,0.898989898989899,0.636363636363636,0.171717171717172
20535,0.98989898989899,0.97979797979798,0.787878787878788,0.272727272727273,0
240215,0,0,0,0,0
20533,0.0303030303030303,0,0,0,0
20536,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00602899336133315,0.00345481642053922
103988,0.464646464646465,0.363636363636364,0.0606060606060606,0,0
15277,0.00575802736756537,0.00447093889716841,0.000406448990651673,0,0
15275,1,1,1,0.97979797979798,0.878787878787879
216019,0.00338707492209728,0.00257417694079393,0.000541931987535564,0,0
212032,0.151515151515152,0.0808080808080808,0.0505050505050505,0,0
15233,6.77414984419455e-05,6.77414984419455e-05,6.77414984419455e-05,0,0
58875,1,1,1,0.545454545454545,0.141414141414141
15186,0.00440319739872646,0.00331933342365533,0.00121934697195502,0.000203224495325837,0
11944,0.000338707492209728,0,0,0,0
11945,0,0,0,0,0
70789,6.77414984419455e-05,6.77414984419455e-05,0,0,0
208715,0.96969696969697,0.96969696969697,0.96969696969697,0.96969696969697,0.95959595959596
15360,0.00663866684731066,0.00616447635821704,0.00108386397507113,0.000135482996883891,0
15356,0.00670640834575261,0.00670640834575261,0.00582576886600732,0.00101612247662918,0
208982,1,1,0.404040404040404,0.0101010101010101,0
15368,0.00582576886600732,0.00257417694079393,0.000203224495325837,0.000203224495325837,0
15369,1,1,1,0.686868686868687,0.212121212121212
56794,0.00494512938626202,0.00440319739872646,0.000338707492209728,0,0
52815,0.00657092534886872,0.00643544235198483,0.00257417694079393,6.77414984419455e-05,0
27029,0.909090909090909,0.767676767676768,0,0,0
15483,0.00657092534886872,0.00629995935510093,0.00413223140495868,0.00121934697195502,0.000135482996883891
15484,0.0303030303030303,0.0303030303030303,0,0,0
15485,0,0,0,0,0
14979,0,0,0,0,0
15486,6.77414984419455e-05,6.77414984419455e-05,0,0,0
15490,0.00670640834575261,0.00670640834575261,0.00575802736756537,0,0
15497,0,0,0,0,0
15492,0,0,0,0,0
15496,0,0,0,0,0
15494,0.0808080808080808,0.0606060606060606,0,0,0
15493,0.000338707492209728,0.000270965993767782,0,0,0
15495,0,0,0,0,0
100043456,0,0,0,0,0
101502,0.00487738788782008,0.00453868039561035,0.000745156482861401,0,0
57028,0,0,0,0,0
15929,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00643544235198483,0.00230321094702615
170718,1,1,1,1,0.96969696969697
67834,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00629995935510093
15926,0.00670640834575261,0.00670640834575261,0.00643544235198483,0.00352255791898117,0.00101612247662918
269951,1,1,1,0.141414141414141,0.0101010101010101
22018,6.77414984419455e-05,0,0,0,0
15932,1,1,0.222222222222222,0,0
12036,0.00657092534886872,0.00636770085354288,0.000406448990651673,0,0
72401,0,0,0,0,0
56727,0,0,0,0,0
239606,0.00670640834575261,0.00670640834575261,0.00629995935510093,0.00562254437068148,0.00291288443300366
53881,0.00670640834575261,0.00670640834575261,0.0060967348597751,0.00169353746104864,0.000677414984419455
319554,1,0.929292929292929,0.666666666666667,0.0808080808080808,0
320581,0,0,0,0,0
216225,0,0,0,0,0
56451,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00629995935510093,0.00182902045793253
20917,1,1,0.737373737373737,0,0
20916,1,1,1,0.97979797979798,0.838383838383838
20498,0.00670640834575261,0.00670640834575261,0.00521609538002981,0,0
20499,0.858585858585859,0.545454545454545,0.0202020202020202,0,0
107723,0.00670640834575261,0.00670640834575261,0.00663866684731066,0.00555480287223953,0.00101612247662918
57138,1,1,0.98989898989899,0.929292929292929,0.858585858585859
16548,0.00657092534886872,0.00569028586912342,0.00101612247662918,0,0
236727,0.909090909090909,0.898989898989899,0.676767676767677,0.0303030303030303,0
77031,0.00670640834575261,0.00670640834575261,0.00514835388158786,0,0
98256,0.0101010101010101,0.0101010101010101,0,0,0
226413,0.00176127895949058,0.00121934697195502,0.00060967348597751,0,0
11432,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00616447635821704,0
16816,1,1,0.707070707070707,0.0404040404040404,0
171405,0,0,0,0,0
207151,0,0,0,0,0
236149,6.77414984419455e-05,6.77414984419455e-05,0,0,0
236293,0,0,0,0,0
319800,0.0101010101010101,0,0,0,0
434674,0,0,0,0,0
327951,0.00636770085354288,0.0060967348597751,0.00284514293456171,0,0
64008,0.121212121212121,0.0505050505050505,0,0,0
106648,0.838383838383838,0.818181818181818,0.151515151515152,0.0101010101010101,0
16987,0.00670640834575261,0.00663866684731066,0.0060967348597751,0.000270965993767782,0
18783,0.00569028586912342,0.0038612654111909,0.000135482996883891,0,0
12735,0,0,0,0,0
19193,0.00359029941742311,0.00169353746104864,0.000203224495325837,0,0
16956,0.919191919191919,0.797979797979798,0.363636363636364,0.101010101010101,0.0101010101010101
15450,0.000135482996883891,6.77414984419455e-05,0,0,0
12613,0,0,0,0,0
116939,0.00643544235198483,0.0053515783769137,0.000338707492209728,0,0
23945,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00629995935510093,0.003725782414307
237625,0.505050505050505,0.181818181818182,0,0,0
79235,0.0505050505050505,0.0303030303030303,0,0,0
235293,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00616447635821704,0.00135482996883891
16993,0.00670640834575261,0.00670640834575261,0.00636770085354288,0.000948380978187237,0
17001,0.383838383838384,0.202020202020202,0,0,0
66447,0.00670640834575261,0.00670640834575261,0.00643544235198483,0.00379352391274895,0.00121934697195502
211666,0,0,0,0,0
14874,1,1,1,0.191919191919192,0.0202020202020202
14387,1,1,1,0.98989898989899,0.797979797979798
72039,0.00670640834575261,0.00670640834575261,0.00487738788782008,0.000406448990651673,0
78038,1,1,0.717171717171717,0,0
56690,0.00670640834575261,0.00670640834575261,0.00569028586912342,0,0
246221,0.00582576886600732,0.00562254437068148,0.00338707492209728,0,0
17448,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00623221785665899
17449,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261
107029,0.00670640834575261,0.00670640834575261,0.00562254437068148,0.000270965993767782,0
17436,1,1,0.98989898989899,0.757575757575758,0
109264,1,1,0.797979797979798,0.171717171717172,0.0101010101010101
15930,0,0,0,0,0
13095,0.0101010101010101,0.0101010101010101,0.0101010101010101,0,0
13076,0,0,0,0,0
13078,0.646464646464647,0.414141414141414,0.0101010101010101,0,0
13077,0.000135482996883891,6.77414984419455e-05,0,0,0
11720,0.000203224495325837,0.000135482996883891,6.77414984419455e-05,6.77414984419455e-05,6.77414984419455e-05
108645,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00596125186289121,0.00304836742988755
232087,1,1,1,1,0.878787878787879
238505,0.00602899336133315,0.00528383687847175,0.00162579596260669,0.000135482996883891,0
17855,1,1,0.595959595959596,0.0303030303030303,0
16331,0.96969696969697,0.737373737373737,0.0404040404040404,0,0
104015,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.0060967348597751
16332,0.00623221785665899,0.0060967348597751,0.00548706137379759,0.000406448990651673,0
170835,0.00670640834575261,0.00670640834575261,0.00602899336133315,0.00304836742988755,6.77414984419455e-05
16330,0.00670640834575261,0.00670640834575261,0.00643544235198483,6.77414984419455e-05,0
64436,0.00670640834575261,0.00670640834575261,0.00650318385042677,0.000677414984419455,0
212111,0.97979797979798,0.96969696969697,0.96969696969697,0.606060606060606,0.161616161616162
16329,0.00670640834575261,0.00670640834575261,0.00629995935510093,0.000948380978187237,6.77414984419455e-05
228550,0.98989898989899,0.96969696969697,0.767676767676768,0.535353535353535,0.373737373737374
233011,0.929292929292929,0.808080808080808,0.0101010101010101,0,0
320404,0.00663866684731066,0.00616447635821704,0.00487738788782008,0.00331933342365533,0.000541931987535564
71780,1,0.97979797979798,0.848484848484849,0.292929292929293,0
269180,1,1,0.929292929292929,0.828282828282828,0.646464646464647
234515,0.00657092534886872,0.00629995935510093,0.00331933342365533,0.000406448990651673,0
76051,0.00670640834575261,0.00643544235198483,0.000338707492209728,0,0
73724,0.00670640834575261,0.00670640834575261,0.00216772795014226,0.00135482996883891,0
17850,0,0,0,0,0
68393,0.000406448990651673,0,0,0,0
233549,0,0,0,0,0
66902,0.00670640834575261,0.00670640834575261,0.00155805446416475,0,0
17768,0.00670640834575261,0.00670640834575261,0.000745156482861401,0,0
94192,0.00663866684731066,0.00623221785665899,0.00237095244546809,0.000270965993767782,0.000270965993767782
11484,0.00636770085354288,0.00629995935510093,0.00453868039561035,0.000541931987535564,0.000406448990651673
71670,0.272727272727273,0.121212121212121,0,0,0
17939,0.98989898989899,0.95959595959596,0.525252525252525,0.0101010101010101,0
59033,0.00670640834575261,0.00670640834575261,0.0060967348597751,0.00494512938626202,0.00162579596260669
94229,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00650318385042677,0.00521609538002981
114479,0.00596125186289121,0.00569028586912342,0.00413223140495868,0.000406448990651673,0
11931,1,1,1,1,1
232975,1,1,1,1,0.98989898989899
98660,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00650318385042677
67821,0,0,0,0,0
11933,1,1,1,0.94949494949495,0.565656565656566
11928,0.98989898989899,0.97979797979798,0.919191919191919,0.888888888888889,0.848484848484849
27222,0,0,0,0,0
11932,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00657092534886872,0.00582576886600732
20544,0.97979797979798,0.94949494949495,0.808080808080808,0.404040404040404,0
105243,0.191919191919192,0.131313131313131,0.0303030303030303,0,0
226999,0.00575802736756537,0.00419997290340062,0.000406448990651673,0,0
338403,0.0404040404040404,0.0101010101010101,0,0,0
66054,0.00670640834575261,0.00670640834575261,0.0060967348597751,0.00155805446416475,0
20497,0,0,0,0,0
238384,0.909090909090909,0.747474747474748,0.353535353535354,0.0101010101010101,0
94249,0.00670640834575261,0.00670640834575261,0.00663866684731066,0.00575802736756537,0.00426771440184257
214111,0.000203224495325837,0,0,0,0
76376,1,1,1,0.919191919191919,0.787878787878788
76025,1,1,0.96969696969697,0.272727272727273,0
66422,0.898989898989899,0.838383838383838,0.171717171717172,0.0505050505050505,0
67464,0,0,0,0,0
100862375,0,0,0,0,0
21915,0.00670640834575261,0.00670640834575261,0.00602899336133315,0.000406448990651673,0
79059,0.595959595959596,0.585858585858586,0.454545454545455,0.111111111111111,0.0101010101010101
18103,0.00501287088470397,0.00440319739872646,0.00419997290340062,0.00345481642053922,0.00101612247662918
18102,1,1,0.95959595959596,0.686868686868687,0.484848484848485
54369,0.00541931987535564,0.00277740143611977,0.000406448990651673,0,0
171567,1,0.95959595959596,0.272727272727273,0.232323232323232,0.232323232323232
56520,0.00189676195637447,0.00135482996883891,0,0,0
58176,0,0,0,0,0
19743,0,0,0,0,0
20495,0,0,0,0,0
20496,0.00670640834575261,0.00670640834575261,0.00629995935510093,0.00521609538002981,0.00304836742988755
74080,0.313131313131313,0.0909090909090909,0,0,0
66454,0.929292929292929,0.676767676767677,0.0101010101010101,0,0
226518,0.00670640834575261,0.00670640834575261,0.00670640834575261,0.00582576886600732,0.00521609538002981
59027,0.00670640834575261,0.00670640834575261,0.00657092534886872,0.00487738788782008,0.000203224495325837
18113,0.000948380978187237,0.000745156482861401,6.77414984419455e-05,0,0
18948,0,0,0,0,0
18127,0.00650318385042677,0.00541931987535564,0.000541931987535564,0,0
18125,0.98989898989899,0.97979797979798,0.818181818181818,0.555555555555556,0.171717171717172
18126,0.0101010101010101,0.0101010101010101,0,0,0
667034,0.191919191919192,0.0202020202020202,0,0,0
18950,0,0,0,0,0
20517,0.000135482996883891,0.000135482996883891,0,0,0
20445,0,0,0,0,0
50773,1,1,0.676767676767677,0.171717171717172,0.0202020202020202
18675,0.00128708847039697,0.00101612247662918,0,0,0
103850,0.00670640834575261,0.00670640834575261,0.00602899336133315,0.00142257146728086,0.000474190489093619
23959,0.93939393939394,0.727272727272727,0.0404040404040404,0,0
69983,0,0,0,0,0
18416,6.77414984419455e-05,6.77414984419455e-05,6.77414984419455e-05,0,0
67041,1,1,1,1,1
353371,0.000812897981303346,0.000338707492209728,0,0,0
13171,0.00670640834575261,0.00670640834575261,0.00629995935510093,0,0
12040,1,1,0.868686868686869,0.101010101010101,0
12039,0.00670640834575261,0.00657092534886872,0.00467416339249424,0.000541931987535564,0
75475,1,1,0.787878787878788,0,0
18242,1,1,1,0.97979797979798,0.313131313131313
22247,1,1,0.474747474747475,0,0
13521,0.00657092534886872,0.00562254437068148,0.00142257146728086,6.77414984419455e-05,0
231583,0.242424242424242,0.111111111111111,0.0101010101010101,0,0
13487,0.0101010101010101,0,0,0,0
13070,0.282828282828283,0.111111111111111,0,0,0
13072,0,0,0,0,0
110115,0,0,0,0,0
13074,0.0101010101010101,0.0101010101010101,0,0,0
13075,6.77414984419455e-05,6.77414984419455e-05,0,0,0
56388,0.0101010101010101,0.0101010101010101,0.0101010101010101,0,0
13113,0.000338707492209728,0.000338707492209728,0,0,0
13114,0,0,0,0,0
337924,6.77414984419455e-05,6.77414984419455e-05,0,0,0
