Gene,GSM4751074,GSM4751075,GSM4751076,GSM4751077,GSM4751078,GSM4751079,GSM4751080,GSM4751081,GSM4751082,GSM4751083,GSM4751084,GSM4751085,GSM4751086,GSM4751087,GSM4751088,GSM4751089,GSM4751090,GSM4751091,GSM4751092,GSM4751093,GSM4913330,GSM4913331,GSM4913332,GSM4913333,GSM4913334,GSM4913335,GSM4913336,GSM4913337,GSM4913338,GSM4913339,GSM4913340,GSM4913341,GSM4913342,GSM4913343,GSM4913344,GSM4960153,GSM4960154,GSM4960155,GSM6435238,GSM6435239,GSM6435240,GSM6435241,GSM6506766,GSM6506768,GSM6506769,GSM6614483,GSM6614484,GSM6614485,GSM6753921,GSM6753922,GSM6753923,GSM6845651,GSM6845652,GSM6845653,GSM6845654,GSM6964918,GSM6964919,GSM6964920,GSM7012039,GSM7012040,GSM7083658,GSM7083659,GSM7083660,GSM7102172,GSM7102173,GSM7102174,GSM7300216,GSM7300217,GSM7300218,GSM7300219,GSM7329492,GSM7329493,GSM7329494,GSM7329495,GSM7329500,GSM7329501,GSM7329502,GSM7329506,GSM7329507,GSM7329508,GSM7427996,GSM7427997,GSM7427998,GSM7427999,GSM7428004,GSM7428005,GSM7428006,GSM7428007,GSM7509810,GSM7509811,GSM7509812,GSM7994873,GSM7994882
Omd,0.398709519,0.20135561,-1.710392759,0.07038197,-0.327445379,0.844647103,0.160696383,-0.445886055,0.361771575,-0.164903755,-1.017636742,0.471688737,0.570314238,0.081733854,-1.268491527,-0.475047427,0.03924765,-1.317945292,-1.055216667,-0.222251557,-2.802069124,-2.802069124,-0.724615732,-2.802069124,-2.802069124,-0.096104191,-0.198703548,0.949337875,1.216536587,0.611068887,1.164403358,1.059670688,1.775116951,2.968326475,1.459728387,1.493499988,1.502444471,1.037213046,0.567269868,1.875487862,1.330592268,1.017844754,0.862506419,0.967796011,0.806707339,-0.200933292,-2.802069124,1.715213348,1.845982822,2.257588273,3.237920761,1.718762076,2.380219616,2.694258643,1.723275864,1.235822203,0.433008373,1.725421614,-1.539234897,-2.053684105,0.642861683,1.618849331,0.857167711,0.33813551,0.645039238,0.540578537,2.99009198,2.362776742,2.332026911,2.710515948,2.481573,2.900260543,2.764855082,2.887740928,1.979063444,2.533142482,2.0771009,1.809681642,2.049421364,2.067635216,0.690268957,0.394800447,0.973284717,0.078160637,0.391681557,-0.167452448,0.401063556,-0.313835631,-0.705296428,-1.432196325,-0.906756942,1.027415103,1.48466748
Omg,6.942021122,6.780284354,7.064551321,7.167831539,6.974376417,6.97291037,6.922911253,6.752601338,6.878843138,6.712391015,6.852859877,7.287286577,6.862993357,6.867823651,6.840318454,6.772242783,6.933074972,6.630415508,6.807506777,6.760724921,8.751780647,9.160609421,9.250935126,9.285751454,8.567685772,9.039450429,9.10351504,9.069524881,8.789232075,8.056678575,9.030566019,8.9083207,9.949745718,8.989082913,8.761480886,6.739076215,6.57265429,6.606264193,7.53766109,7.395071186,7.441077913,7.372571522,8.095342348,8.104232001,8.110826071,7.136756613,6.22012343,6.955542722,9.42421865,9.183326517,9.024174244,6.264882565,6.663898886,6.482140072,6.553610102,7.228653289,7.250299572,7.274809374,4.322745286,4.222329661,6.904371566,6.665930127,6.806142064,7.201085803,6.75899384,7.085538226,9.22402663,9.090718716,9.095139132,9.073057351,7.352699293,7.238439983,7.3893025,7.129109518,7.3290948,7.1771618,7.372913445,7.19059113,7.322674079,7.314710823,6.731446015,6.769264804,6.805180594,6.337051169,6.566260347,6.707814621,6.451185267,6.632282359,7.630395574,7.491230177,7.496785514,6.206689857,6.492010695
Omp,1.025986323,1.919108434,0.872011757,0.783716405,1.209159297,1.184723415,1.3209412,0.937824115,0.688118033,0.714218731,1.167769703,-0.774551556,-0.542971829,-0.734958455,-0.380222214,0.489045845,0.03924765,0.59037537,1.060726203,-0.828049319,1.256856391,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,0.387477518,-2.802069124,0.529366252,-1.277553724,-2.802069124,0.447299109,-2.802069124,3.606067273,-2.802069124,4.995062621,-0.293638255,-1.265072909,-1.370656538,0.905394157,-1.596757552,2.863967053,-0.001266934,-1.460669545,-0.764166405,-1.945423883,0.092056383,0.299044124,-1.16779526,-0.00264747,-0.137431867,0.957787119,0.948783573,0.159690644,0.143596414,-1.295220433,-0.630040435,-0.748326243,-0.632411033,1.131327538,-2.802069124,2.428360624,0.074851496,-0.157357422,5.477207285,1.15355268,2.672456279,2.506863091,2.961909787,2.472305102,-2.802069124,-2.327157247,-2.802069124,-2.53989512,-2.207967662,-2.802069124,-2.802069124,-2.304942207,-2.802069124,-2.802069124,-1.426316331,-0.812643595,-0.604481167,-0.486888094,-1.225595388,-1.310365327,-1.805609128,-1.784399755,-1.736838202,-0.74238313,-1.56327473,-2.802069124,-0.857611726
Onecut1,0.398709519,1.411086301,0.846211813,-0.127082081,0.780628232,0.689049105,1.007961787,1.301114735,1.07069617,1.179150046,0.733269606,-1.237394303,0.474075676,0.949803891,0.391485481,0.727304735,0.934912079,0.934051253,1.19983465,0.531168273,1.35060984,-2.802069124,-2.802069124,2.868135701,0.293240747,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-0.503584512,-1.070551115,-2.802069124,-2.802069124,-2.802069124,-1.998415383,-2.196942662,-2.240890429,-2.802069124,-2.802069124,-1.596757552,-2.802069124,-1.364391305,-1.892552044,-0.926935862,0.140780646,-1.950676658,-0.541922022,-1.733794897,-1.667687922,-2.211180685,-1.769581786,-0.760975369,-1.095614198,-1.832866381,-0.375944139,-1.167968492,-1.204576985,-1.539234897,-2.053684105,-1.006095403,-1.146935544,-1.761082608,0.295577567,-0.244936575,0.218078899,3.265765873,3.361937329,3.505978115,3.004862468,-1.689829621,-1.970462092,-2.802069124,-2.802069124,-1.788382301,-2.802069124,-2.25755072,-2.802069124,-2.046631286,-2.802069124,-1.558905196,-2.000747262,-2.168066736,-2.462804692,-1.225595388,-1.094870722,-0.807382392,-1.612524782,-2.802069124,-2.802069124,-2.802069124,0.125486004,-1.524402725
Onecut2,3.465226855,3.686855773,3.563334785,3.171213761,3.283759212,3.366684754,3.281761252,3.15708661,3.251110913,3.414874553,3.077169889,2.273821989,3.132097721,3.357404522,3.357702605,3.634673999,3.318410046,3.967505846,3.413967499,3.57807165,4.208570277,0.424952273,1.842261597,-2.802069124,2.17409649,2.664706144,2.753492656,3.353178132,1.582461947,2.804577477,2.727871573,0.76234102,0.986784826,-0.961166014,2.742073236,3.83862259,4.108839391,3.874254776,2.551324992,2.535577006,1.400474632,2.533043014,1.199123508,1.15004438,1.384092766,2.269848428,1.240719569,1.135209453,0.813287511,0.386279869,0.72348735,4.565572981,4.609692128,4.156368183,4.191425339,3.295100777,2.789543356,2.612371269,2.779548612,3.218336572,5.60618494,5.196343804,5.255739505,3.344338982,3.423347219,3.194576038,7.418852607,7.334558801,7.275816227,7.255274452,2.96461201,2.432291643,2.288955153,2.678303184,2.966138318,2.68332945,2.416097372,2.552164394,2.776681884,2.603120844,2.090836275,2.054663913,1.873631676,2.313511362,2.684422114,2.399216839,2.494802801,2.287294249,5.011477888,4.21886482,5.631571081,6.029694592,4.924631418
Onecut3,2.360899317,3.477201993,2.458336954,1.793949835,2.591072733,2.624246334,2.449489407,2.607175463,1.961409633,2.875450192,2.474391292,0.552817626,0.570314238,1.571083516,1.899168152,1.890548971,1.24583406,1.644142237,2.207832596,1.737552117,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.396080521,-2.802069124,-2.154337222,-2.802069124,-1.950561133,-2.802069124,-2.330314502,-2.802069124,-2.802069124,-2.802069124,-1.998415383,-1.771927891,-2.240890429,-2.802069124,-2.252174681,-2.802069124,-2.263534218,-2.802069124,-2.378476487,-2.802069124,-2.802069124,-2.31445852,-0.820913732,-2.802069124,-2.304606489,-2.802069124,-1.769581786,-0.436348865,-1.710004163,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-1.170033376,-2.053684105,-2.802069124,-2.802069124,-2.802069124,2.127343954,1.677266949,2.752936304,5.317560494,5.297900649,5.580490666,5.168783982,-2.802069124,-2.802069124,-2.802069124,-1.956367764,-2.802069124,-2.802069124,-2.25755072,-2.802069124,-0.651275772,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.462804692,-2.802069124,-2.802069124,-2.802069124,-2.205303032,-2.802069124,-2.802069124,-2.802069124,-0.936831285,-2.802069124
Ooep,-0.328924717,-0.465948367,-0.459407663,-0.024974286,0.380700456,-0.128910221,-0.065794428,0.041956713,0.534152893,-0.382287256,0.159774897,-0.589037124,-0.296696856,-0.036354651,0.450048062,0.010742542,-0.233212258,0.138346779,0.620103728,0.931303842,1.190788574,-2.802069124,-0.153581125,3.13095248,-1.508567485,-2.079609133,1.678422931,1.986358225,1.717356673,1.099298909,1.97354396,-2.802069124,-2.802069124,-1.097396617,0.866763132,-0.451475965,-0.432212764,-0.688262158,-1.617579339,-2.252174681,-2.802069124,-1.872283094,-1.605971877,-2.802069124,-0.919132044,-0.716885668,-1.418858082,-0.016271103,-1.433209395,-1.8611543,-0.830747172,-0.42850674,-1.774543644,-2.802069124,-2.802069124,0.18107454,0.282110018,-2.802069124,-2.036675677,-2.802069124,0.042164687,-0.129913389,-0.149428691,-0.645103541,-0.807307501,0.19203172,2.707018847,2.514502682,1.735189977,2.439508004,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-0.992045556,-2.802069124,-2.802069124,-1.042486031,-2.275466093,-2.053970019,-1.805609128,-1.784399755,-0.705296428,-2.802069124,-2.053602598,-2.802069124,-2.802069124
Opa1,7.540527942,7.282350667,7.4771026,7.572109708,7.336846026,7.459131682,7.407505948,7.38141651,7.478307377,7.34731602,7.424525238,7.521349394,7.503545871,7.571963616,7.50088794,7.483900546,7.583206194,7.407376367,7.528304836,7.400424694,6.330515404,6.609388749,6.866401476,6.051848493,6.851255518,7.107358685,6.399028519,6.624463249,6.696510484,6.921771471,6.435245069,6.550025734,5.314435873,6.280081693,6.431227404,8.415996815,8.457857252,8.605176163,8.0939438,8.101342498,7.974292902,7.979171521,6.916146079,6.78442576,6.939857624,7.507320695,7.482375858,7.541119403,7.08778795,6.962542725,6.77579172,7.281720246,7.477629214,7.514659213,7.406011412,7.732932312,7.783935489,7.798814589,7.684724534,7.690156742,7.330144849,7.134727735,6.963424681,7.359257974,7.223996336,7.247633509,6.876681782,6.900140748,6.852851204,6.808162648,8.357938371,8.19656757,8.172833876,8.0473203,8.18190146,8.243816537,8.317447155,8.393905882,8.420244723,8.493412574,7.730028385,7.686655868,7.736285216,7.550784397,7.697708701,7.715099628,7.695417792,7.721373946,8.266555944,8.151147759,8.25417521,6.998483531,7.165120234
Opa3,5.50498466,5.468257686,5.503458391,5.33641624,5.429630026,5.486482989,5.58046475,5.483659141,5.551795452,5.408753935,5.510872041,5.572623866,5.486294655,5.472216161,5.44142649,5.327100288,5.544963665,5.359236768,5.451785281,5.27549152,6.475436596,5.302119218,6.026134696,5.948067798,6.508303109,6.492364027,5.568647574,6.049720689,5.99636942,6.130021321,5.326185767,6.564469072,6.382271572,6.405891937,6.142683627,5.865258218,5.804334658,5.932890865,6.141361095,6.07042233,6.016594107,6.028625776,6.251293137,6.371303506,6.305402579,6.349654114,6.592704031,6.368077281,6.483828767,6.312003262,6.364669532,6.072621719,6.050007744,6.083493662,6.057636691,5.871370858,5.84532582,5.968929268,5.650035854,5.681558879,5.682858113,5.95633475,5.825455827,6.226937591,6.204976159,6.089487642,5.812987762,5.843164424,5.849585453,5.864788297,6.108467655,6.016983718,6.235802533,6.129409259,5.918597659,5.889327995,5.983193842,6.021707625,6.015061874,6.064481438,6.312320109,6.225500357,6.494896503,6.370576096,6.480075297,6.441766044,6.498054187,6.387180127,5.407268684,5.398233106,5.475928656,6.025503834,6.090767603
Opalin,5.55491718,5.672570259,5.973052561,6.206480531,6.204738497,5.671440917,5.503789921,5.722594002,6.087214757,5.782439826,5.916425892,6.359032173,5.895283166,5.885411769,5.812436073,5.320616152,5.625721464,5.064514277,5.293022014,5.490173969,5.874201607,6.238042947,6.007427477,8.344819365,5.662913158,7.19117243,7.368867503,8.751125129,5.217691515,7.505249591,8.489265854,4.916586578,5.41698441,3.561518573,5.346942028,5.279424231,4.901160404,4.82616729,5.185870707,5.267867355,4.510907704,4.877945874,6.736203138,6.933334986,6.969451296,6.395201774,4.800964319,5.468763342,4.953943165,5.074165471,4.781426758,3.168032797,3.480571432,2.8964418,2.346836624,5.417119343,5.349356313,5.349903347,-2.036675677,-2.053684105,5.50282267,5.063036454,5.468326885,5.034456103,5.209295806,5.530501182,6.568012562,6.587806783,6.369212955,6.575013712,3.640441742,3.700351616,3.357089773,3.452100852,3.708690083,3.197750452,3.234724445,2.754875236,3.024216254,2.398977189,4.548760695,5.010425266,5.015610157,4.895049847,4.823477987,4.146889443,4.515067051,4.476000742,5.441474165,5.207397867,4.992359759,4.378424437,4.647366168
Opcml,7.049363158,6.840484056,6.934003205,7.156670793,6.834547427,6.928370017,6.880786226,6.872267729,6.871326518,6.839901791,6.944671894,6.934901864,6.932920983,6.977581656,6.97323449,7.042310194,7.038914437,6.922999756,7.078461093,6.52846777,8.276036084,6.774447987,7.24737669,6.895368177,7.4835422,8.700884076,8.954830863,7.087477059,7.630445997,7.28289429,6.976705732,8.156972056,7.901969416,7.612745269,7.70821264,8.423427389,8.246607366,8.391600969,8.34318819,8.254388219,8.207524285,8.26251332,7.024489486,7.006388862,6.99945276,8.007980667,7.751677347,7.843990333,7.514166894,7.311934087,7.311364778,7.884202007,7.916880797,7.870275427,7.911311143,8.230027049,8.199999598,8.315658717,7.917490044,8.003002887,7.82109656,7.601076133,7.881419896,6.981027411,6.831770973,6.887764294,6.530684021,6.593188808,6.58683041,6.557506275,8.24945554,7.97603234,8.222776623,8.017881399,8.19202831,8.099109579,8.156901357,8.067380527,8.003260294,8.031104333,7.884618026,7.821353744,7.732264417,7.509547085,7.700120854,7.951333951,7.836279873,7.817056158,6.96385311,7.490015221,7.120795895,8.538925669,8.70178621
Ophn1,5.142679156,5.063152935,5.05305901,5.050972449,5.071407829,4.939942731,4.886537612,5.09219092,4.862532591,4.99062824,5.105121698,4.868969879,5.199524119,5.166231498,5.239379001,5.382938009,5.100503685,5.381069069,5.16131791,5.127378439,5.537955983,4.835820101,5.450165736,4.266495944,5.275049474,4.936345719,5.838316369,4.928436984,5.245067364,4.804203004,4.800499433,4.897922228,4.880593547,5.032377298,5.709979933,6.216857079,6.268710465,6.437235253,5.668983128,5.549810757,5.810634708,5.838888354,4.398050624,4.447229658,4.447672733,5.237389622,5.080815869,5.102323605,4.008391407,3.92688018,3.92326081,5.812769245,5.976853816,6.202714895,6.228538239,5.742088607,5.629824704,5.688307489,6.549410866,6.547444288,4.45587123,4.530097262,4.136074688,5.86115922,5.721810736,5.700073243,4.769986206,4.830085072,4.758671375,4.752404335,6.534613493,6.463258332,6.464360154,6.309114044,6.657678736,6.767514453,6.559040802,6.310396976,6.155473237,6.254469431,5.48768628,5.575100128,5.392373565,5.591818629,5.616597551,5.717827379,5.605548221,5.657121089,5.541905665,5.529389023,5.588370854,5.450488407,5.36443271
Oplah,4.635168045,4.706870784,4.574337943,4.361695817,4.635755425,4.700159388,4.971140031,4.724204745,4.860509222,4.854152435,4.814955085,4.896429136,4.772098199,4.508843917,4.721961334,4.579296251,4.579577116,4.81754707,4.831877229,5.015711212,5.48725166,4.172031929,4.865491004,4.702614434,5.129997636,4.060553049,4.342226095,4.936115719,4.832377799,5.016141199,4.651473096,5.102731438,5.391595689,5.129040362,4.911549295,5.239161262,5.495807675,5.199787409,5.154180973,4.907541212,5.075590063,4.727077691,4.724876164,4.646783479,4.533083127,5.235164842,4.7723347,5.259547994,4.532292589,4.467375839,4.557042389,5.60629258,5.500217945,5.590289861,5.506544193,4.685229961,5.026323986,4.84351629,5.658658784,5.599817206,4.321637095,4.195921956,4.098254654,4.86744016,4.794604502,4.799322436,3.206211942,3.260676791,3.138903397,3.306509368,4.046486422,4.011613709,3.935307358,4.481890569,4.448997027,4.437272747,4.107448135,4.437873041,4.452824542,4.505342608,5.590063206,5.574025526,5.600793744,5.586121998,5.589412166,5.499053222,5.57132455,5.45935215,4.682377431,4.744146721,4.677562487,4.45521117,4.318667458
Opn1mw,-0.816881199,-1.412627698,-1.432629743,-1.061408118,-0.917082316,-0.604991687,-0.26254957,-1.188504627,-1.221667443,-0.306128113,-2.176054948,-0.774551556,-1.015322588,-1.070738635,-1.583895526,-0.797293345,-0.909341967,-1.317945292,-0.933861545,-1.060973306,2.498842983,-2.802069124,-0.53717787,-2.802069124,-2.802069124,-2.802069124,2.043642275,-1.369051148,0.302911592,-2.182649231,-0.428921663,-2.802069124,-2.802069124,-0.517106993,-2.802069124,-0.950347392,-1.177056645,-0.537894957,-0.299472882,-1.288116431,-1.134653338,-1.872283094,0.081928374,0.116535843,0.132177532,-0.787504992,-1.212016277,-2.802069124,-0.204022849,-0.065445083,0.136064611,-2.802069124,-1.774543644,-2.802069124,-1.258317481,-1.078572806,-1.537456665,-0.123295206,-2.802069124,-1.563390773,-2.802069124,-1.749123443,-2.802069124,-0.821238893,-0.807307501,-2.141585027,-1.756350444,-1.230066573,-2.027045387,-1.19693142,-0.767093134,-2.327157247,-2.286394204,-2.125933845,-1.463732354,-1.49383937,-2.25755072,-1.642310782,-1.358271749,-0.679447671,-1.088981157,-1.809110152,-1.551313245,-1.759112741,-1.586949724,-0.822102499,-0.900373511,-1.193595229,-2.173293297,-0.74238313,-0.906756942,0.356565157,-2.802069124
Opn1sw,-2.506197628,-1.946170174,-2.507824145,-2.49850666,-2.104672591,-1.979689484,-2.442352601,-1.889122704,-2.441017716,-1.898891819,-1.740921505,-2.161023053,-2.27048071,-2.142067212,-2.551710384,-1.99198325,-2.223527318,-1.317945292,-2.133892054,-2.802069124,2.525890726,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-1.820224032,0.842701637,-1.708910302,-2.802069124,-0.82043004,-0.428921663,-2.802069124,-2.802069124,-0.337636451,-2.802069124,-0.560966957,-1.444046386,-1.523238282,-2.291839703,-1.854996133,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-1.377349263,-1.585879911,-0.415347344,-0.712308175,-0.163360497,-0.436348865,-1.095614198,0.143596414,-2.255634915,-1.537456665,-1.316107399,-0.079894277,-0.457391858,0.042164687,-0.129913389,-1.162712672,-2.802069124,-2.802069124,-2.802069124,-2.513121502,-1.537557248,-1.88442791,-1.559712426,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.304942207,-2.046631286,-2.161317837,-2.802069124,-2.482953318,-1.72912056,-1.759112741,-1.890518164,-1.871441924,-1.997747959,-2.205303032,-2.173293297,-2.802069124,-2.802069124,0.886643846,0.219823589
Opn3,3.874504609,3.588157445,4.055059403,4.243913485,3.995282722,3.89774516,4.318830041,3.595146401,4.092870514,3.767474587,3.424596734,3.771864651,3.662630004,3.780544852,3.070977973,3.659549926,3.368673792,3.274884839,3.660334101,3.150151112,3.938575078,-2.802069124,2.485618107,-2.802069124,3.600353511,0.624181739,-0.562318932,1.173770437,0.991622574,1.802428881,0.111030166,3.918136428,4.608226713,3.955050111,5.277525304,3.18941554,3.139248541,3.420938265,2.117990229,2.321863381,1.863337958,2.580760813,3.855358535,4.118788593,4.246427326,0.871139939,0.813745123,2.366089137,5.060346267,4.866820643,4.877790048,3.238472041,2.86608372,3.073741955,3.493992331,0.61340584,0.536650927,1.245290887,1.407059614,1.367678039,3.3063233,3.429796416,3.892678991,1.755739158,2.468093126,2.617608959,4.182027033,4.180028041,4.331207717,4.18162301,1.970574158,2.601278102,3.249058154,2.716435298,1.896542441,2.304969981,2.733822228,2.552164394,2.412349155,2.463309206,1.529950878,1.469943804,1.67345516,1.507027709,1.578106146,1.64685845,1.457997806,1.755108261,2.388008596,2.029011656,2.179796191,2.043643663,4.006679725
Opn4,-0.993111786,-1.024004212,-0.666650492,-0.963693848,-0.560395099,-1.19380196,-1.529527075,-0.288899127,-0.257547447,-0.949854231,0.055493212,-0.349032074,-0.296696856,-0.547913318,-0.102610124,-0.337428348,-0.233212258,0.59037537,-0.215414255,-0.724322452,-1.28347198,0.583941204,-0.295027652,0.759994894,-2.43442457,0.335420824,-0.669596148,0.445941617,-1.062375185,0.143391868,1.09018333,-1.249212353,-2.802069124,-1.41582996,-0.357172372,-0.679455085,0.338166577,-0.056683246,-0.098171816,-0.30642876,-0.381747858,-0.222535608,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-1.495196972,-0.927682255,-2.067322578,-0.744108725,-0.163360497,0.569032859,0.681566765,0.947557311,-1.696941708,-1.537456665,-1.204576985,-2.802069124,-2.053684105,-0.230393451,-0.723361862,0.074851496,-1.193152394,-0.962759098,-0.637386624,0.878998735,0.964142857,1.30226504,1.390170567,-2.802069124,-2.802069124,-2.802069124,-2.318117586,-2.207967662,-2.802069124,-2.802069124,-2.802069124,-2.046631286,-2.446409557,-1.304893826,-0.905517167,-0.520207717,-0.565864417,-0.936862959,-0.998103435,-1.221828561,-1.458963607,0.115368114,-1.762005371,-2.053602598,0.356565157,-1.524402725
