Gene_ID	Gene	BrainRegion	ExpressionEnergy
ENSG00000004809	SLC22A16	olfactory bulb	0
ENSG00000004809	SLC22A16	pons	0
ENSG00000004809	SLC22A16	thalamus	0
ENSG00000004838	ZMYND10	amygdala	1
ENSG00000004838	ZMYND10	basal ganglia	0.8
ENSG00000004838	ZMYND10	cerebellum	0.6
ENSG00000004838	ZMYND10	hippocampal formation	0.7
ENSG00000004838	ZMYND10	hypothalamus	0.3
ENSG00000004838	ZMYND10	medulla oblongata	0.6
ENSG00000004838	ZMYND10	midbrain	0.2
ENSG00000004838	ZMYND10	olfactory bulb	1.2
ENSG00000004838	ZMYND10	pons	0.3
ENSG00000004838	ZMYND10	thalamus	0.4
ENSG00000004848	ARX	amygdala	1.1
ENSG00000004848	ARX	basal ganglia	0.7
ENSG00000004848	ARX	cerebellum	0.2
ENSG00000004848	ARX	hippocampal formation	1
ENSG00000004848	ARX	hypothalamus	0.6
ENSG00000004848	ARX	medulla oblongata	0.2
ENSG00000004848	ARX	midbrain	0.3
ENSG00000004848	ARX	olfactory bulb	1.3
ENSG00000004848	ARX	pons	0.2
ENSG00000004848	ARX	thalamus	0.3
ENSG00000004864	SLC25A13	amygdala	0
ENSG00000004864	SLC25A13	basal ganglia	0.2
ENSG00000004864	SLC25A13	cerebellum	0.1
ENSG00000004864	SLC25A13	hippocampal formation	0.1
ENSG00000004864	SLC25A13	hypothalamus	0
ENSG00000004864	SLC25A13	medulla oblongata	0.1
ENSG00000004864	SLC25A13	midbrain	0.1
ENSG00000004864	SLC25A13	olfactory bulb	0
ENSG00000004864	SLC25A13	pons	0.1
ENSG00000004864	SLC25A13	thalamus	0.1
ENSG00000004866	ST7	amygdala	3.3
ENSG00000004866	ST7	basal ganglia	2.5
ENSG00000004866	ST7	cerebellum	1.8
ENSG00000004866	ST7	hippocampal formation	5
ENSG00000004866	ST7	hypothalamus	2.8
ENSG00000004866	ST7	medulla oblongata	2.5
ENSG00000004866	ST7	midbrain	2.2
ENSG00000004866	ST7	olfactory bulb	3.4
ENSG00000004866	ST7	pons	2
ENSG00000004866	ST7	thalamus	3.9
ENSG00000004897	CDC27	amygdala	20.9
ENSG00000004897	CDC27	basal ganglia	16.4
ENSG00000004897	CDC27	cerebellum	8.3
ENSG00000004897	CDC27	hippocampal formation	18.1
ENSG00000004897	CDC27	hypothalamus	14.6
ENSG00000004897	CDC27	medulla oblongata	8.2
ENSG00000004897	CDC27	midbrain	13.2
ENSG00000004897	CDC27	olfactory bulb	15.6
ENSG00000004897	CDC27	pons	9.1
ENSG00000004897	CDC27	thalamus	13
ENSG00000004939	SLC4A1	amygdala	0.2
ENSG00000004939	SLC4A1	basal ganglia	0.2
ENSG00000004939	SLC4A1	cerebellum	0.4
ENSG00000004939	SLC4A1	hippocampal formation	0.4
ENSG00000004939	SLC4A1	hypothalamus	0.5
ENSG00000004939	SLC4A1	medulla oblongata	0.2
ENSG00000004939	SLC4A1	midbrain	0.1
ENSG00000004939	SLC4A1	olfactory bulb	1
ENSG00000004939	SLC4A1	pons	0.6
ENSG00000004939	SLC4A1	thalamus	0.1
ENSG00000004948	CALCR	amygdala	0.1
ENSG00000004948	CALCR	basal ganglia	0.4
ENSG00000004948	CALCR	cerebellum	0.1
ENSG00000004948	CALCR	hippocampal formation	0.1
ENSG00000004948	CALCR	hypothalamus	1.2
ENSG00000004948	CALCR	medulla oblongata	0.2
ENSG00000004948	CALCR	midbrain	0.2
ENSG00000004948	CALCR	olfactory bulb	0.1
ENSG00000004948	CALCR	pons	0.3
ENSG00000004948	CALCR	thalamus	0.1
ENSG00000004961	HCCS	amygdala	0
ENSG00000004961	HCCS	basal ganglia	0.1
ENSG00000004961	HCCS	cerebellum	0.2
ENSG00000004961	HCCS	hippocampal formation	0.2
ENSG00000004961	HCCS	hypothalamus	0
ENSG00000004961	HCCS	medulla oblongata	0.3
ENSG00000004961	HCCS	midbrain	0.2
ENSG00000004961	HCCS	olfactory bulb	0.2
ENSG00000004961	HCCS	pons	0.2
ENSG00000004961	HCCS	thalamus	0.1
ENSG00000004975	DVL2	amygdala	1.9
ENSG00000004975	DVL2	basal ganglia	1.7
ENSG00000004975	DVL2	cerebellum	3.8
ENSG00000004975	DVL2	hippocampal formation	1.9
ENSG00000004975	DVL2	hypothalamus	1.5
ENSG00000004975	DVL2	medulla oblongata	1.8
ENSG00000004975	DVL2	midbrain	1.9
ENSG00000004975	DVL2	olfactory bulb	2.9
ENSG00000004975	DVL2	pons	1.6
ENSG00000004975	DVL2	thalamus	1.6
ENSG00000005001	PRSS22	amygdala	0.5
ENSG00000005001	PRSS22	basal ganglia	0.1
ENSG00000005001	PRSS22	cerebellum	0.6
ENSG00000005001	PRSS22	hippocampal formation	0.4
ENSG00000005001	PRSS22	hypothalamus	0.1
ENSG00000005001	PRSS22	medulla oblongata	0.3
ENSG00000005001	PRSS22	midbrain	0.2
ENSG00000005001	PRSS22	olfactory bulb	0.7
ENSG00000005001	PRSS22	pons	0.2
ENSG00000005001	PRSS22	thalamus	0
ENSG00000005007	UPF1	amygdala	7.9
ENSG00000005007	UPF1	basal ganglia	5.8
ENSG00000005007	UPF1	cerebellum	5.2
ENSG00000005007	UPF1	hippocampal formation	8.9
ENSG00000005007	UPF1	hypothalamus	5
ENSG00000005007	UPF1	medulla oblongata	3.8
ENSG00000005007	UPF1	midbrain	3.6
ENSG00000005007	UPF1	olfactory bulb	6.8
ENSG00000005007	UPF1	pons	3.5
ENSG00000005007	UPF1	thalamus	3.9
ENSG00000005020	SKAP2	amygdala	0.9
ENSG00000005020	SKAP2	basal ganglia	0.2
ENSG00000005020	SKAP2	cerebellum	0.2
ENSG00000005020	SKAP2	hippocampal formation	0.7
ENSG00000005020	SKAP2	hypothalamus	0.2
ENSG00000005020	SKAP2	medulla oblongata	0.3
ENSG00000005020	SKAP2	midbrain	0.3
ENSG00000005020	SKAP2	olfactory bulb	0.8
ENSG00000005020	SKAP2	pons	0.4
ENSG00000005020	SKAP2	thalamus	0.1
ENSG00000005022	SLC25A5	amygdala	8.6
ENSG00000005022	SLC25A5	basal ganglia	7.4
ENSG00000005022	SLC25A5	cerebellum	6.1
ENSG00000005022	SLC25A5	hippocampal formation	8.8
ENSG00000005022	SLC25A5	hypothalamus	4.6
ENSG00000005022	SLC25A5	medulla oblongata	10.5
ENSG00000005022	SLC25A5	midbrain	7.9
ENSG00000005022	SLC25A5	olfactory bulb	7.5
ENSG00000005022	SLC25A5	pons	9.8
ENSG00000005022	SLC25A5	thalamus	9.1
ENSG00000005059	MCUB	amygdala	0.1
ENSG00000005059	MCUB	basal ganglia	0.1
ENSG00000005059	MCUB	cerebellum	0.1
ENSG00000005059	MCUB	hippocampal formation	0.2
ENSG00000005059	MCUB	hypothalamus	0.1
ENSG00000005059	MCUB	medulla oblongata	0.1
ENSG00000005059	MCUB	midbrain	0.2
ENSG00000005059	MCUB	olfactory bulb	0.3
ENSG00000005059	MCUB	pons	0.1
ENSG00000005059	MCUB	thalamus	0.4
ENSG00000005073	HOXA11	amygdala	2
ENSG00000005073	HOXA11	basal ganglia	1.7
ENSG00000005073	HOXA11	cerebellum	1.5
ENSG00000005073	HOXA11	hippocampal formation	1.8
ENSG00000005073	HOXA11	hypothalamus	1.2
ENSG00000005073	HOXA11	medulla oblongata	0.4
ENSG00000005073	HOXA11	midbrain	1.1
ENSG00000005073	HOXA11	olfactory bulb	2.4
ENSG00000005073	HOXA11	pons	0.7
ENSG00000005073	HOXA11	thalamus	1.3
ENSG00000005100	DHX33	amygdala	3.8
ENSG00000005100	DHX33	basal ganglia	1.4
ENSG00000005100	DHX33	cerebellum	3
ENSG00000005100	DHX33	hippocampal formation	9.7
ENSG00000005100	DHX33	hypothalamus	1.2
ENSG00000005100	DHX33	medulla oblongata	1.3
ENSG00000005100	DHX33	midbrain	1.3
ENSG00000005100	DHX33	olfactory bulb	4.3
ENSG00000005100	DHX33	pons	1.2
ENSG00000005100	DHX33	thalamus	4.1
ENSG00000005102	MEOX1	amygdala	0.5
ENSG00000005102	MEOX1	basal ganglia	0.1
ENSG00000005102	MEOX1	cerebellum	0.3
ENSG00000005102	MEOX1	hippocampal formation	0.2
ENSG00000005102	MEOX1	hypothalamus	0.1
ENSG00000005102	MEOX1	medulla oblongata	0.2
ENSG00000005102	MEOX1	midbrain	0.3
ENSG00000005102	MEOX1	olfactory bulb	0.5
ENSG00000005102	MEOX1	pons	0.1
ENSG00000005102	MEOX1	thalamus	0.1
ENSG00000005108	THSD7A	amygdala	3.7
ENSG00000005108	THSD7A	basal ganglia	6.4
ENSG00000005108	THSD7A	cerebellum	4.7
ENSG00000005108	THSD7A	hippocampal formation	3.8
ENSG00000005108	THSD7A	hypothalamus	1
ENSG00000005108	THSD7A	medulla oblongata	3.3
ENSG00000005108	THSD7A	midbrain	3.4
ENSG00000005108	THSD7A	olfactory bulb	3.8
ENSG00000005108	THSD7A	pons	2.3
ENSG00000005108	THSD7A	thalamus	5.6
ENSG00000005156	LIG3	amygdala	3.4
ENSG00000005156	LIG3	basal ganglia	1.4
ENSG00000005156	LIG3	cerebellum	3.4
ENSG00000005156	LIG3	hippocampal formation	4.2
ENSG00000005156	LIG3	hypothalamus	1.8
ENSG00000005156	LIG3	medulla oblongata	3.4
ENSG00000005156	LIG3	midbrain	3.2
ENSG00000005156	LIG3	olfactory bulb	3.6
ENSG00000005156	LIG3	pons	2.7
ENSG00000005156	LIG3	thalamus	2.1
ENSG00000005175	RPAP3	amygdala	2
ENSG00000005175	RPAP3	basal ganglia	0.8
ENSG00000005175	RPAP3	cerebellum	0.4
ENSG00000005175	RPAP3	hippocampal formation	2.7
ENSG00000005175	RPAP3	hypothalamus	1.8
ENSG00000005175	RPAP3	medulla oblongata	0.8
ENSG00000005175	RPAP3	midbrain	1.5
ENSG00000005175	RPAP3	olfactory bulb	2.1
ENSG00000005175	RPAP3	pons	1.2
ENSG00000005175	RPAP3	thalamus	2.1
ENSG00000005187	ACSM3	amygdala	2.3
ENSG00000005187	ACSM3	basal ganglia	0.8
ENSG00000005187	ACSM3	cerebellum	1.3
ENSG00000005187	ACSM3	hippocampal formation	2.6
ENSG00000005187	ACSM3	hypothalamus	0.7
ENSG00000005187	ACSM3	medulla oblongata	1.5
ENSG00000005187	ACSM3	midbrain	0.7
ENSG00000005187	ACSM3	olfactory bulb	1.9
ENSG00000005187	ACSM3	pons	1.4
ENSG00000005187	ACSM3	thalamus	0.7
ENSG00000005189	REXO5	amygdala	0
ENSG00000005189	REXO5	basal ganglia	0.1
ENSG00000005189	REXO5	cerebellum	0.2
ENSG00000005189	REXO5	hippocampal formation	0.1
ENSG00000005189	REXO5	hypothalamus	0.1
ENSG00000005189	REXO5	medulla oblongata	0.1
ENSG00000005189	REXO5	midbrain	0.1
ENSG00000005189	REXO5	olfactory bulb	0.2
ENSG00000005189	REXO5	pons	0.1
ENSG00000005189	REXO5	thalamus	0
ENSG00000005194	CIAPIN1	amygdala	1.3
ENSG00000005194	CIAPIN1	basal ganglia	0.7
ENSG00000005194	CIAPIN1	cerebellum	1.5
ENSG00000005194	CIAPIN1	hippocampal formation	1.9
ENSG00000005194	CIAPIN1	hypothalamus	0.5
ENSG00000005194	CIAPIN1	medulla oblongata	2.6
ENSG00000005194	CIAPIN1	midbrain	1.3
ENSG00000005194	CIAPIN1	olfactory bulb	1.6
ENSG00000005194	CIAPIN1	pons	1.9
ENSG00000005194	CIAPIN1	thalamus	1.4
ENSG00000005206	SPPL2B	amygdala	2.1
ENSG00000005206	SPPL2B	basal ganglia	1.4
ENSG00000005206	SPPL2B	cerebellum	1.5
ENSG00000005206	SPPL2B	hippocampal formation	2.1
ENSG00000005206	SPPL2B	hypothalamus	0.4
ENSG00000005206	SPPL2B	medulla oblongata	1.3
ENSG00000005206	SPPL2B	midbrain	0.7
ENSG00000005206	SPPL2B	olfactory bulb	1.6
ENSG00000005206	SPPL2B	pons	0.4
ENSG00000005206	SPPL2B	thalamus	1
ENSG00000005238	ATOSB	amygdala	1.5
ENSG00000005238	ATOSB	basal ganglia	1.4
ENSG00000005238	ATOSB	cerebellum	1.4
ENSG00000005238	ATOSB	hippocampal formation	1.9
ENSG00000005238	ATOSB	hypothalamus	1.1
ENSG00000005238	ATOSB	medulla oblongata	2.1
ENSG00000005238	ATOSB	midbrain	1.8
ENSG00000005238	ATOSB	olfactory bulb	1.5
ENSG00000005238	ATOSB	pons	1.5
ENSG00000005238	ATOSB	thalamus	3.2
ENSG00000005243	COPZ2	amygdala	27.2
ENSG00000005243	COPZ2	basal ganglia	20.7
ENSG00000005243	COPZ2	cerebellum	11.5
ENSG00000005243	COPZ2	hippocampal formation	24.4
ENSG00000005243	COPZ2	hypothalamus	19.1
ENSG00000005243	COPZ2	medulla oblongata	13.8
ENSG00000005243	COPZ2	midbrain	20.2
ENSG00000005243	COPZ2	olfactory bulb	15.3
ENSG00000005243	COPZ2	pons	15.9
ENSG00000005243	COPZ2	thalamus	20.6
ENSG00000005249	PRKAR2B	amygdala	13.8
ENSG00000005249	PRKAR2B	basal ganglia	14.1
ENSG00000005249	PRKAR2B	cerebellum	2.1
ENSG00000005249	PRKAR2B	hippocampal formation	7.3
ENSG00000005249	PRKAR2B	hypothalamus	5.4
ENSG00000005249	PRKAR2B	medulla oblongata	2.7
ENSG00000005249	PRKAR2B	midbrain	4.5
ENSG00000005249	PRKAR2B	olfactory bulb	7.8
ENSG00000005249	PRKAR2B	pons	3.2
ENSG00000005249	PRKAR2B	thalamus	4.5
ENSG00000005302	MSL3	amygdala	0.5
ENSG00000005302	MSL3	basal ganglia	0.4
ENSG00000005302	MSL3	cerebellum	0.2
ENSG00000005302	MSL3	hippocampal formation	0.5
ENSG00000005302	MSL3	hypothalamus	0.3
ENSG00000005302	MSL3	medulla oblongata	0.3
ENSG00000005302	MSL3	midbrain	0.4
ENSG00000005302	MSL3	olfactory bulb	0.6
ENSG00000005302	MSL3	pons	0.3
ENSG00000005302	MSL3	thalamus	0.3
ENSG00000005339	CREBBP	amygdala	1.1
ENSG00000005339	CREBBP	basal ganglia	0.6
ENSG00000005339	CREBBP	cerebellum	0.8
ENSG00000005339	CREBBP	hippocampal formation	1.6
ENSG00000005339	CREBBP	hypothalamus	0.2
ENSG00000005339	CREBBP	medulla oblongata	0.4
ENSG00000005339	CREBBP	midbrain	0.5
ENSG00000005339	CREBBP	olfactory bulb	1.2
ENSG00000005339	CREBBP	pons	0.4
ENSG00000005339	CREBBP	thalamus	0.9
ENSG00000005381	MPO	amygdala	0
ENSG00000005381	MPO	basal ganglia	0.3
ENSG00000005381	MPO	cerebellum	0
ENSG00000005381	MPO	hippocampal formation	0
ENSG00000005381	MPO	hypothalamus	0.6
ENSG00000005381	MPO	medulla oblongata	0.1
ENSG00000005381	MPO	midbrain	0.1
ENSG00000005381	MPO	olfactory bulb	0.3
ENSG00000005381	MPO	pons	0.4
ENSG00000005381	MPO	thalamus	0
ENSG00000005436	GCFC2	amygdala	0
ENSG00000005436	GCFC2	basal ganglia	0
ENSG00000005436	GCFC2	cerebellum	0.1
ENSG00000005436	GCFC2	hippocampal formation	0.1
ENSG00000005436	GCFC2	hypothalamus	0
ENSG00000005436	GCFC2	medulla oblongata	0
ENSG00000005436	GCFC2	midbrain	0
ENSG00000005436	GCFC2	olfactory bulb	0.1
ENSG00000005436	GCFC2	pons	0
ENSG00000005436	GCFC2	thalamus	0
ENSG00000005448	WDR54	amygdala	0
ENSG00000005448	WDR54	basal ganglia	0
ENSG00000005448	WDR54	cerebellum	0.1
ENSG00000005448	WDR54	hippocampal formation	0
ENSG00000005448	WDR54	hypothalamus	0
ENSG00000005448	WDR54	medulla oblongata	0
ENSG00000005448	WDR54	midbrain	0
ENSG00000005448	WDR54	olfactory bulb	0
ENSG00000005448	WDR54	pons	0
ENSG00000005448	WDR54	thalamus	0
ENSG00000005469	CROT	amygdala	1.3
ENSG00000005469	CROT	basal ganglia	1.2
ENSG00000005469	CROT	cerebellum	1.5
ENSG00000005469	CROT	hippocampal formation	1.1
ENSG00000005469	CROT	hypothalamus	0.4
ENSG00000005469	CROT	medulla oblongata	3.4
ENSG00000005469	CROT	midbrain	1.2
ENSG00000005469	CROT	olfactory bulb	0.8
ENSG00000005469	CROT	pons	2.3
ENSG00000005469	CROT	thalamus	0.7
ENSG00000005471	ABCB4	amygdala	0
ENSG00000005471	ABCB4	basal ganglia	0
ENSG00000005471	ABCB4	cerebellum	0
ENSG00000005471	ABCB4	hippocampal formation	0
ENSG00000005471	ABCB4	hypothalamus	0
ENSG00000005471	ABCB4	medulla oblongata	0
ENSG00000005471	ABCB4	midbrain	0
ENSG00000005471	ABCB4	olfactory bulb	0.1
ENSG00000005471	ABCB4	pons	0
ENSG00000005471	ABCB4	thalamus	0
ENSG00000005486	RHBDD2	amygdala	4.6
ENSG00000005486	RHBDD2	basal ganglia	2.3
ENSG00000005486	RHBDD2	cerebellum	0.8
ENSG00000005486	RHBDD2	hippocampal formation	2.8
ENSG00000005486	RHBDD2	hypothalamus	4.4
ENSG00000005486	RHBDD2	medulla oblongata	1.6
ENSG00000005486	RHBDD2	midbrain	2.2
ENSG00000005486	RHBDD2	olfactory bulb	1.7
ENSG00000005486	RHBDD2	pons	1.9
ENSG00000005486	RHBDD2	thalamus	1.3
ENSG00000005513	SOX8	amygdala	4.1
ENSG00000005513	SOX8	basal ganglia	4.4
ENSG00000005513	SOX8	cerebellum	2
ENSG00000005513	SOX8	hippocampal formation	3.2
ENSG00000005513	SOX8	hypothalamus	2
ENSG00000005513	SOX8	medulla oblongata	1.9
ENSG00000005513	SOX8	midbrain	2.1
ENSG00000005513	SOX8	olfactory bulb	3.2
ENSG00000005513	SOX8	pons	1.7
ENSG00000005513	SOX8	thalamus	2.4
ENSG00000005700	IBTK	amygdala	2.1
ENSG00000005700	IBTK	basal ganglia	1.6
ENSG00000005700	IBTK	cerebellum	2.5
ENSG00000005700	IBTK	hippocampal formation	2.4
ENSG00000005700	IBTK	hypothalamus	1.1
ENSG00000005700	IBTK	medulla oblongata	1.5
ENSG00000005700	IBTK	midbrain	1.3
ENSG00000005700	IBTK	olfactory bulb	2.7
ENSG00000005700	IBTK	pons	1.2
ENSG00000005700	IBTK	thalamus	1.7
ENSG00000005810	MYCBP2	amygdala	14.7
ENSG00000005810	MYCBP2	basal ganglia	10.1
ENSG00000005810	MYCBP2	cerebellum	4.6
ENSG00000005810	MYCBP2	hippocampal formation	14.4
ENSG00000005810	MYCBP2	hypothalamus	14.8
ENSG00000005810	MYCBP2	medulla oblongata	9.8
ENSG00000005810	MYCBP2	midbrain	12.5
ENSG00000005810	MYCBP2	olfactory bulb	10.6
ENSG00000005810	MYCBP2	pons	9.5
ENSG00000005810	MYCBP2	thalamus	13
ENSG00000005812	FBXL3	amygdala	10.2
ENSG00000005812	FBXL3	basal ganglia	7.7
ENSG00000005812	FBXL3	cerebellum	5.4
ENSG00000005812	FBXL3	hippocampal formation	9
ENSG00000005812	FBXL3	hypothalamus	3.2
ENSG00000005812	FBXL3	medulla oblongata	2.3
ENSG00000005812	FBXL3	midbrain	3.5
ENSG00000005812	FBXL3	olfactory bulb	6
ENSG00000005812	FBXL3	pons	2.1
ENSG00000005812	FBXL3	thalamus	6.2
ENSG00000005844	ITGAL	amygdala	0.1
ENSG00000005844	ITGAL	basal ganglia	0.3
ENSG00000005844	ITGAL	cerebellum	0.3
ENSG00000005844	ITGAL	hippocampal formation	0.2
ENSG00000005844	ITGAL	hypothalamus	0.2
ENSG00000005844	ITGAL	medulla oblongata	0.1
ENSG00000005844	ITGAL	midbrain	0.2
ENSG00000005844	ITGAL	olfactory bulb	0.4
ENSG00000005844	ITGAL	pons	0.1
ENSG00000005844	ITGAL	thalamus	0.2
ENSG00000005882	PDK2	amygdala	8.5
ENSG00000005882	PDK2	basal ganglia	4.9
ENSG00000005882	PDK2	cerebellum	25.9
ENSG00000005882	PDK2	hippocampal formation	5.5
ENSG00000005882	PDK2	hypothalamus	4.1
ENSG00000005882	PDK2	medulla oblongata	6
ENSG00000005882	PDK2	midbrain	5.4
ENSG00000005882	PDK2	olfactory bulb	6.7
ENSG00000005882	PDK2	pons	4.5
ENSG00000005882	PDK2	thalamus	6.1
ENSG00000005884	ITGA3	amygdala	0
ENSG00000005884	ITGA3	basal ganglia	0.1
ENSG00000005884	ITGA3	cerebellum	1
ENSG00000005884	ITGA3	hippocampal formation	0
ENSG00000005884	ITGA3	hypothalamus	0.1
ENSG00000005884	ITGA3	medulla oblongata	0.6
ENSG00000005884	ITGA3	midbrain	0.3
ENSG00000005884	ITGA3	olfactory bulb	0.1
ENSG00000005884	ITGA3	pons	0.6
ENSG00000005884	ITGA3	thalamus	0.2
ENSG00000005893	LAMP2	amygdala	0
ENSG00000005893	LAMP2	basal ganglia	0
ENSG00000005893	LAMP2	cerebellum	0.2
ENSG00000005893	LAMP2	hippocampal formation	0.1
ENSG00000005893	LAMP2	hypothalamus	0.1
ENSG00000005893	LAMP2	medulla oblongata	0
ENSG00000005893	LAMP2	midbrain	0
ENSG00000005893	LAMP2	olfactory bulb	0.1
ENSG00000005893	LAMP2	pons	0
ENSG00000005893	LAMP2	thalamus	0.4
ENSG00000005961	ITGA2B	amygdala	0.8
ENSG00000005961	ITGA2B	basal ganglia	0.3
ENSG00000005961	ITGA2B	cerebellum	0.2
ENSG00000005961	ITGA2B	hippocampal formation	0.4
ENSG00000005961	ITGA2B	hypothalamus	0.3
ENSG00000005961	ITGA2B	medulla oblongata	0.2
ENSG00000005961	ITGA2B	midbrain	0.2
ENSG00000005961	ITGA2B	olfactory bulb	0.8
ENSG00000005961	ITGA2B	pons	0.2
ENSG00000005961	ITGA2B	thalamus	0.2
ENSG00000005981	ASB4	amygdala	0.1
ENSG00000005981	ASB4	basal ganglia	0.3
ENSG00000005981	ASB4	cerebellum	0.4
ENSG00000005981	ASB4	hippocampal formation	0.1
ENSG00000005981	ASB4	hypothalamus	0.8
ENSG00000005981	ASB4	medulla oblongata	0.1
ENSG00000005981	ASB4	midbrain	0.2
ENSG00000005981	ASB4	olfactory bulb	0.2
ENSG00000005981	ASB4	pons	0.4
ENSG00000005981	ASB4	thalamus	0.1
ENSG00000006007	GDE1	amygdala	30.2
ENSG00000006007	GDE1	basal ganglia	21.3
ENSG00000006007	GDE1	cerebellum	11.3
ENSG00000006007	GDE1	hippocampal formation	27
ENSG00000006007	GDE1	hypothalamus	18.6
ENSG00000006007	GDE1	medulla oblongata	13.8
ENSG00000006007	GDE1	midbrain	19.6
ENSG00000006007	GDE1	olfactory bulb	23.8
ENSG00000006007	GDE1	pons	13.9
ENSG00000006007	GDE1	thalamus	22.3
ENSG00000006015	REX1BD	amygdala	7.2
ENSG00000006015	REX1BD	basal ganglia	3.6
ENSG00000006015	REX1BD	cerebellum	3.9
ENSG00000006015	REX1BD	hippocampal formation	7.3
ENSG00000006015	REX1BD	hypothalamus	4.5
ENSG00000006015	REX1BD	medulla oblongata	5.5
ENSG00000006015	REX1BD	midbrain	3.3
ENSG00000006015	REX1BD	olfactory bulb	7.2
ENSG00000006015	REX1BD	pons	4.9
ENSG00000006015	REX1BD	thalamus	2.8
ENSG00000006016	CRLF1	amygdala	0
ENSG00000006016	CRLF1	basal ganglia	0
ENSG00000006016	CRLF1	cerebellum	0.2
ENSG00000006016	CRLF1	hippocampal formation	3
ENSG00000006016	CRLF1	hypothalamus	0
ENSG00000006016	CRLF1	medulla oblongata	0.1
ENSG00000006016	CRLF1	midbrain	0.3
ENSG00000006016	CRLF1	olfactory bulb	0.1
ENSG00000006016	CRLF1	pons	0
ENSG00000006016	CRLF1	thalamus	0.7
ENSG00000006025	OSBPL7	amygdala	0.1
ENSG00000006025	OSBPL7	basal ganglia	0.2
ENSG00000006025	OSBPL7	cerebellum	0.7
ENSG00000006025	OSBPL7	hippocampal formation	0.4
ENSG00000006025	OSBPL7	hypothalamus	0.1
ENSG00000006025	OSBPL7	medulla oblongata	1.3
ENSG00000006025	OSBPL7	midbrain	0.6
ENSG00000006025	OSBPL7	olfactory bulb	0.2
ENSG00000006025	OSBPL7	pons	0.6
ENSG00000006025	OSBPL7	thalamus	0.5
ENSG00000006042	TMEM98	amygdala	12.8
ENSG00000006042	TMEM98	basal ganglia	7.1
ENSG00000006042	TMEM98	cerebellum	6.1
ENSG00000006042	TMEM98	hippocampal formation	12.7
ENSG00000006042	TMEM98	hypothalamus	3.2
ENSG00000006042	TMEM98	medulla oblongata	5.6
ENSG00000006042	TMEM98	midbrain	5.6
ENSG00000006042	TMEM98	olfactory bulb	9.1
ENSG00000006042	TMEM98	pons	4
ENSG00000006042	TMEM98	thalamus	5.5
ENSG00000006047	YBX2	amygdala	0.3
ENSG00000006047	YBX2	basal ganglia	0.1
ENSG00000006047	YBX2	cerebellum	0.2
ENSG00000006047	YBX2	hippocampal formation	0.2
ENSG00000006047	YBX2	hypothalamus	0.1
ENSG00000006047	YBX2	medulla oblongata	0.2
ENSG00000006047	YBX2	midbrain	0.1
ENSG00000006047	YBX2	olfactory bulb	0.3
ENSG00000006047	YBX2	pons	0.1
ENSG00000006047	YBX2	thalamus	0.1
ENSG00000006059	KRT33A	amygdala	0.1
ENSG00000006059	KRT33A	basal ganglia	0.3
ENSG00000006059	KRT33A	cerebellum	0.7
ENSG00000006059	KRT33A	hippocampal formation	0.5
ENSG00000006059	KRT33A	hypothalamus	0.1
ENSG00000006059	KRT33A	medulla oblongata	0.3
ENSG00000006059	KRT33A	midbrain	0.2
ENSG00000006059	KRT33A	olfactory bulb	0.2
ENSG00000006059	KRT33A	pons	0.2
ENSG00000006059	KRT33A	thalamus	0.1
ENSG00000006062	MAP3K14	amygdala	0
ENSG00000006062	MAP3K14	basal ganglia	0
ENSG00000006062	MAP3K14	cerebellum	0.3
ENSG00000006062	MAP3K14	hippocampal formation	0
ENSG00000006062	MAP3K14	hypothalamus	0
ENSG00000006062	MAP3K14	medulla oblongata	0.1
ENSG00000006062	MAP3K14	midbrain	0.1
ENSG00000006062	MAP3K14	olfactory bulb	0.2
ENSG00000006062	MAP3K14	pons	0
ENSG00000006062	MAP3K14	thalamus	0.1
ENSG00000006071	ABCC8	amygdala	0
ENSG00000006071	ABCC8	basal ganglia	0
ENSG00000006071	ABCC8	cerebellum	0.1
ENSG00000006071	ABCC8	hippocampal formation	0.2
ENSG00000006071	ABCC8	hypothalamus	0
ENSG00000006071	ABCC8	medulla oblongata	0.2
ENSG00000006071	ABCC8	midbrain	0.1
ENSG00000006071	ABCC8	olfactory bulb	0.2
ENSG00000006071	ABCC8	pons	0
ENSG00000006071	ABCC8	thalamus	0.1
ENSG00000006116	CACNG3	amygdala	2.5
ENSG00000006116	CACNG3	basal ganglia	1.7
ENSG00000006116	CACNG3	cerebellum	0.7
ENSG00000006116	CACNG3	hippocampal formation	2.7
ENSG00000006116	CACNG3	hypothalamus	0.2
ENSG00000006116	CACNG3	medulla oblongata	0.3
ENSG00000006116	CACNG3	midbrain	0.4
ENSG00000006116	CACNG3	olfactory bulb	3.3
ENSG00000006116	CACNG3	pons	0.3
ENSG00000006116	CACNG3	thalamus	0.5
ENSG00000006118	TMEM132A	amygdala	21.5
ENSG00000006118	TMEM132A	basal ganglia	14.5
ENSG00000006118	TMEM132A	cerebellum	16.8
ENSG00000006118	TMEM132A	hippocampal formation	17.6
ENSG00000006118	TMEM132A	hypothalamus	11.5
ENSG00000006118	TMEM132A	medulla oblongata	9.2
ENSG00000006118	TMEM132A	midbrain	11.6
ENSG00000006118	TMEM132A	olfactory bulb	18.4
ENSG00000006118	TMEM132A	pons	8.8
ENSG00000006118	TMEM132A	thalamus	10.7
ENSG00000006125	AP2B1	amygdala	3.8
ENSG00000006125	AP2B1	basal ganglia	1
