"Gene","TPM.amygdala.878","TPM.amygdala.879","TPM.amygdala.880","TPM.amygdala.881","TPM.caudate.putamen.846","TPM.caudate.putamen.847","TPM.caudate.putamen.848","TPM.caudate.putamen.849","TPM.cerebellum.850","TPM.cerebellum.851","TPM.cerebellum.852","TPM.cerebellum.853","TPM.corpus.callosum.882","TPM.corpus.callosum.883","TPM.corpus.callosum.884","TPM.entorhinal.cortex.826","TPM.entorhinal.cortex.827","TPM.entorhinal.cortex.828","TPM.entorhinal.cortex.829","TPM.frontal.cortex.834","TPM.frontal.cortex.835","TPM.frontal.cortex.836","TPM.frontal.cortex.837","TPM.hippocampal.formation.814","TPM.hippocampal.formation.815","TPM.hippocampal.formation.816","TPM.hippocampal.formation.817","TPM.hypothalamus.823","TPM.hypothalamus.824","TPM.hypothalamus.825","TPM.hypothalamus.822","TPM.midbrain.866","TPM.midbrain.867","TPM.midbrain.868","TPM.midbrain.869","TPM.occipital.cortex.842","TPM.occipital.cortex.843","TPM.occipital.cortex.844","TPM.occipital.cortex.845","TPM.olfactory.bulb.854","TPM.olfactory.bulb.855","TPM.olfactory.bulb.856","TPM.olfactory.bulb.857","TPM.pituitary.gland.885","TPM.pituitary.gland.886","TPM.pituitary.gland.887","TPM.pituitary.gland.888","TPM.pons.and.medulla.870","TPM.pons.and.medulla.871","TPM.pons.and.medulla.872","TPM.pons.and.medulla.873","TPM.retina.818","TPM.retina.819","TPM.retina.820","TPM.retina.821","TPM.retrosplenial.and.cingulate.cortex.830","TPM.retrosplenial.and.cingulate.cortex.831","TPM.retrosplenial.and.cingulate.cortex.832","TPM.retrosplenial.and.cingulate.cortex.833","TPM.septum.874","TPM.septum.875","TPM.septum.876","TPM.septum.877","TPM.somatosensory.cortex.838","TPM.somatosensory.cortex.839","TPM.somatosensory.cortex.840","TPM.somatosensory.cortex.841","TPM.thalamus.862","TPM.thalamus.863","TPM.thalamus.864","TPM.thalamus.865","TPM.ventral.forebrain.858","TPM.ventral.forebrain.859","TPM.ventral.forebrain.860","TPM.ventral.forebrain.861"
"Serpina7",0,0,0,0,0.0114373333333333,0,0.025896,0.0165026666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277003333333333,0,0,0,0.01432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290886666666667,0.0192996666666667,0.00805533333333333,0.0205423333333333,0.0101146666666667,0,0,0.0109686666666667,0,0,0,0,0,0,0,0,0.011963,0,0,0,0,0,0,0,0.0100676666666667,0,0,0,0,0,0,0
"Serpina9",0.517962,1.470115,2.128935,1.688505,35.68885,29.74885,23.99335,26.9598,0.7044395,0.55638,0.6269555,0.7209,3.33512,1.28967,0.264367,0.0653035,0.175325,0.1099155,0.1277835,1.489185,2.23571,0.3366835,0.6283875,0.017571,0.0378735,0.030663,0,0.481818,0.6124385,1.19628,0.1509965,1.135068,2.22487,1.10809,1.4788455,0.1409865,0.1917905,0.0818065,0.1651745,0.398742,0.2693535,0.3798245,0.134013,0.0215165,0,0.037643,0.015151,0.6929845,0.5550415,0.670062,0.882615,0.018106,0.009611,0.223039,0.00891,0.089966,0.078242,0.067664,0.107839,4.70712,0.632822,1.29175,2.92929,0.5608385,0.584863,0.356953,0.3737015,2.98401,0.493242,3.060315,1.30327,16.08905,16.49255,14.0427,17.2602
"Serpinb1-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261113,0,0,0,0,0
"Serpinb10",0,0,0,0,0,0,0,0,0.010145,0.009738,0.017479,0.037408,0.008325,0,0,0,0.008972,0.02624,0.010967,0.030632,0.008453,0.009067,0.021991,0,0.009778,0.010544,0.036296,0.009248,0.022807,0.010862,0.010376,0.008777,0.037618,0.010608,0,0.008875,0,0,0,0,0.031074,0,0,0.014797,0,0.006172,0.01565,0.030862,0,0.018841,0.008343,0.009338,0,0.269548,0,0,0,0,0,0,0,0.017437,0.009904,0,0,0,0.012775,0.007664,0,0,0,0.009351,0.010113,0,0
"Serpinb11",0,0.0478495,0,0.0160225,0,0,0.0744895,0,0,0,0,0,0.0730765,0.063866,0.044473,0,0.0316345,0,0.019395,0.035987,0,0,0.0194155,0,0,0,0.0213675,0.0326055,0.5143945,0.057659,0.036596,0,0.0706845,0.0822915,0.020678,0.015614,0,0.1916485,0,0,0,0,0,0.54727,0.720079,0.2708685,0.2483695,0.0135915,0.0133385,0,0,0.230347,0,1.551815,0,0.075467,0.0316145,0.015415,0.1174735,0.267045,0,0.384393,0.0349945,0.0554995,0.0731995,0,0.022612,0.054091,0.0349445,0.2801905,0.183584,0,0.1102035,0,0
"Serpinb12",0.0223183333333333,0,0,0.019582,0,0,0,0,0,0,0,0,0,0,0,0,0.0141453333333333,0,0.0237936666666667,0,0.0133206666666667,0.0142526666666667,0,0.0135906666666667,0,0,0,0,0,0.023601,0.0163673333333333,0,0.0149023333333333,0,0,0,0,0,0,0,0.0163743333333333,0,0,0,0.00932733333333333,0,0,0.036441,0,0.0148526666666667,0.0131883333333333,0.0147066666666667,0,0,0,0,0.0141203333333333,0,0,0.014369,0.0574886666666667,0.0137453333333333,0.015673,0,0,0.0154153333333333,0,0.0242013333333333,0,0,0,0,0.0159583333333333,0.0162726666666667,0
"Serpinb13",0,0,0,0,0,0.033737,0,0,0,0,0,0.041509,0,0,0,0,0,0.020936,0,0,0,0,0,0,0,0,0,0,0.0376885,0,0,0,0.0310855,0,0.0388675,0.021158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152751,0.130605,0,0.113587,0,0,0,0.026606,0.059707,0,0,0,0,0,0.0319845,0,0.043549,0,0,0,0,0,0,0
"Serpinb1a",1.6824315,1.4221275,2.59168525,1.6750115,6.1119825,6.1955775,4.047945,3.570403,10.8683175,11.491167,11.5442125,10.39927,19.1196075,14.73083,8.5465925,3.2171995,2.8073135,2.2273885,1.00279625,2.7305775,2.5110225,1.518466,1.34711875,3.61637125,3.435163,4.9188405,3.71620175,5.10974875,5.8315625,5.995845,4.58523,17.550725,16.8849475,12.32906,13.1947175,3.0845175,2.81789,2.16015,1.965924,3.20803125,3.55438225,2.2813975,3.46514975,1.20706775,0.8590425,0.51667,0.185235,23.2137875,21.462985,16.8111075,18.12776,0.37127,0,1.2612425,0.017933,2.347009,2.53816,1.74643525,2.42588875,4.818876,6.01935,5.2796375,6.6748925,2.97334325,3.160935,2.203205,1.88346625,13.770015,17.0745025,11.084385,13.7340175,5.3532875,3.9777975,4.028795,3.47313075
"Serpinb1b",1.821745,0.405839,1.259255,0.652985,3.29655,1.919325,1.152805,1.723355,6.3972,7.9434,9.995025,7.9325595,0.820684,0.45257,1.2495,0.417256,0.442855,0.7117775,0.420437,0.3433845,0.683251,0.4057525,0.2967995,0.527435,2.75245,3.190775,8.363955,6.488205,6.983955,8.990075,3.796375,5.321075,5.92543,3.7195475,3.62961,0.467921,0.7157825,0.9175215,0.3601855,0.099859,0.1863685,0.1644965,0.0311535,0.116002,0.111379,0.0962565,0.1053745,31.63633,33.99238,21.69971,26.098885,0.753495,1.22696,0.711585,0.934195,0.555355,0.341676,0.3925465,0.324169,7.15666,6.70274,9.684105,8.13686,0.2588665,0.522,1.003861,0.375042,8.47095,3.528175,4.449845,4.76668,1.6302005,4.28336,1.62737,1.84327
"Serpinb1c",0,0,0,0,0,0,0.0454735,0.0295745,0,0,0.020545,0.058091,0,0,0,0,0,0.039784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221875,0,0.054541,0,0,0,0,0.050422,0,0.096492,0,0,0,0,0,0,0.034397,0,0.057835,0.0423385,0,0.053642,0,0,0,0,0,0,0,0,0,0.0475995,0,0,0,0.156904,0.22904,0.3440005,0.1675585,0,0,0,0
"Serpinb2",0.048252,0.02973075,0.02822725,0.034204,0,0.0097,0.00927775,0,0.431375,0.533245,0.68036,0.933099,0,0.00825575,0,0.00971375,0.01687975,0.05767275,0.020708,0.00960025,0.015659,0,0,0.02553025,0.00919525,0.0198555,0.0114045,0.03047025,0.02152375,0.010261,0,0.016508,0.00887575,0.04021575,0.010874,0.0083285,0.0185765,0,0,0.020946,0.01952125,0.009833,0.02609825,0.0069515,0.005843,0.03944025,0,0.00725125,0.02490775,0.06208225,0.03871275,0,0.00934725,0.12147,0,0,0,0,0,0.0428815,0.01679175,0.114939,0.01839525,0,0.00781275,0,0,0.0072165,0,0,0.0227295,0.00881175,0.167148,0.0300935,0.08086125
"Serpinb3a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089029,0,5.390645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serpinb3b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021723,0,0,0,0,0,0,0,0.0207715,0,0,0,0,0,0,0,0,0,0,0,0,0.0177715,0,0,0,0,0,0,0,0,0,0,0,0.020958,0,0,0,0,0,0,0,0,0,0,0.04405,0.0237785,0.025432,0
"Serpinb3c",0,0.041666,0,0,0,0,0,0,0.046574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054246,0,0,0,0,0,0,0,0,0,0,0,0.036063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serpinb3d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serpinb5",0.0221155,0.07530825,0.0183695,0.01926625,0.006167,0,0.00695625,0.008868,0.014329,0.00689075,0.03660625,0.10969975,0,0.0124205,0.03477875,0.04359575,0.01268625,0.0365535,0.00776675,0,0.011951,0.0373065,0.01556125,0.03749075,0,0.00745775,0.10278975,0.07727575,0.14677825,0.32884775,0.08691675,0.0732405,0.0806245,0.0471615,0.074445,0.0363615,0.042778,0.05489925,0.034466,0.00787675,0.00732925,0,0,0.061259,0.06478425,0.02566,0.032811,0.03271575,0.0481465,0.1180135,0.176619,0.0842745,0,1.4895745,0,0.0291885,0.0179145,0.07365825,0,0.0451345,0.006313,0.10934975,0.0422185,0.0436145,0.0350225,0.02770775,0.018103,0.005421,0.0139855,0.1067925,0.01703375,0.02646725,0.02145625,0.22610125,0.05962
"Serpinb6a",2.38358458823529,2.54041641176471,2.02885252941176,2.21425870588235,2.00126976470588,1.91798623529412,1.84786129411765,1.74512535294118,3.27768476470588,3.43089729411765,3.24276076470588,3.61542717647059,2.42135664705882,2.85394682352941,2.16276917647059,2.26691564705882,2.77078547058824,2.70728611764706,2.18690117647059,2.37245458823529,2.36660052941176,2.12246317647059,2.16247788235294,3.16764964705882,2.67003947058823,2.78968188235294,3.38390505882353,2.63962664705882,2.72108941176471,2.55969282352941,2.78846264705882,2.98296811764706,3.15612288235294,2.64346052941176,2.45217741176471,2.14395158823529,2.27101629411765,2.02871264705882,2.32219194117647,2.31996776470588,2.14397558823529,2.10682511764706,1.94227,5.792434,4.17660529411765,2.73913705882353,3.63772205882353,4.17404082352941,4.21486194117647,4.03347535294118,4.01818635294118,1.38037341176471,0.880288588235294,1.37068188235294,1.03484711764706,2.41959235294118,2.23075970588235,1.73380005882353,2.27585976470588,2.40901511764706,1.92144305882353,2.22679364705882,2.26186952941176,2.15682311764706,2.62456141176471,2.00853688235294,2.43040776470588,3.38895429411765,3.066323,2.83648564705882,2.63438282352941,1.95167594117647,1.83523070588235,1.72728870588235,1.92608723529412
"Serpinb6b",0.367646,0.385223,0.47721775,0.33547075,0.439829,0.31860725,0.588944,0.3687725,0.555715,0.77056925,0.6468675,0.8966645,0.72123875,0.706835,0.37102525,0.7922725,0.567238,0.50664525,0.5486925,0.381895,0.4381185,0.37670625,0.60149525,0.45918,0.47475,0.46619,0.59443025,0.5512375,0.5908835,0.8201295,0.7105185,0.58367875,0.8030105,0.83678525,0.68847025,0.3518575,0.38721525,0.528768,0.40141,0.626511,0.6877195,0.729165,0.5302275,0.5626585,0.3836645,0.3121605,0.307078,0.5897875,0.72657925,0.8367785,0.95087975,0.30023125,0.09084325,0.216574,0.268535,0.40703925,0.328035,0.3915815,0.4885175,0.595868,0.72889825,1.0587325,0.726956,0.4168765,0.45863675,0.51829,0.46959575,1.0759025,0.8885225,1.024116,0.9221165,0.52771225,0.346372,0.5736725,0.7661275
"Serpinb6c",0.189116333333333,0.146288333333333,0.0523796666666667,0.147101,0.0176066666666667,0,0.0401403333333333,0.025566,0.333006,0.385286333333333,0.230002,0.220012333333333,0,0.389773333333333,0.0463713333333333,0.174849,0.285155333333333,0.243688333333333,0.290863333333333,0.113303666666667,0.102516333333333,0.0365203333333333,0.124340666666667,0.0499876666666667,0.0592943333333333,0.0213743333333333,0.0685266666666667,0.103034333333333,0.0232386666666667,0.110937666666667,0.0630236666666667,0.0887126666666667,0.210870666666667,0.130995,0.047897,0.0178513333333333,0.0610953333333333,0.104928,0.137863666666667,0.246434333333333,0.292855333333333,0.191556,0.47861,0.0408393333333333,0.0751646666666667,0.066121,0.0874956666666667,0.124595333333333,0.126234,0.157351,0.135562333333333,0,0.020141,0,0.0187873333333333,0.0416963333333333,0.0542843333333333,0.070853,0.0225146666666667,0.129010333333333,0.090185,0.05291,0,0.0848056666666667,0.067302,0.053829,0.130590666666667,0.12909,0.0202,0.0251316666666667,0.024614,0.158532333333333,0.286536,0.240652333333333,0.137548333333333
"Serpinb6d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serpinb6e",0,0,0.022586,0.047589,0,0,0,0,0,0.0510915,0.114316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026282,0,0.022059,0,0,0.0274435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033687,0.0200735,0,0,0.031732,0,0,0,0
"Serpinb7",0,0,0,0.017984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020187,0.0167155,0.035795,0,0.053678,0,0,0.0479745,0.0731675,0.045277,0,0,0.034712,0.018671,0.021159,0.0232375,0,0,0,0,0.0440395,0.061587,0.062065,0.0548945,0.014616,0,0,0,0.0609875,0.0748275,0.0372705,0.212273,0,0.0393185,0.023225,0,0,0.0177295,0,0,0.0541,0,0.0172465,0.019644,0,0.0328625,0,0.0508005,0.0910585,0.25518,0.0977535,0.0239125,0.0555985,0,0.0214165,0.0238775
"Serpinb8",0.45863475,0.63085375,0.67792275,0.759486,0.1390015,0.0422795,0.1162745,0.19820425,0.38098425,0.6279925,0.751595,0.618483,0.22136325,0.373249,0.22659325,0.4527265,0.71085075,0.514149,0.386545,1.268267,1.0589975,1.22049675,1.480198,0.37204125,0.580231,0.7575495,0.398815,0.2412775,0.0835995,0.03822375,0.07223275,0.176614,0.07709975,0.0659865,0.1025205,1.0452335,1.1923245,1.3625625,1.3055275,0.734086,0.6049215,0.981215,0.50862675,0.55759175,0.3855125,0.64428875,1.01371875,0.24646925,0.23605625,0.39804325,0.228749,0.24833025,0.1906035,0.63520475,0.217377,1.3881455,0.76692825,0.9067965,1.258564,0.3581675,0.19535,0.27552,0.04059225,1.278785,1.24918725,1.24983,1.35037775,0.1753225,0.03811775,0.2402725,0.06364475,0.17969825,0.0828675,0.25077975,0.40730775
"Serpinb9",3.157425,2.76602,2.82615,2.9980895,1.68586,1.582605,2.338315,2.367315,3.411085,4.610102,4.269805,4.372055,2.220515,3.575725,1.893185,3.28851,2.888455,3.59387,2.94819,3.05777,3.196595,2.566915,2.865915,3.925345,3.737675,3.47006,4.031485,4.77322,4.90729,5.3645275,5.02685,4.960635,5.31595,4.34863,5.00815,3.04779,3.412455,2.18141,2.64738,4.45487,4.457195,5.21,5.2899,10.08725,8.6922,5.09675,6.61405,4.400837,5.5687,4.864952,5.21025,1.851645,1.82518,1.61714,1.560915,2.511485,2.679625,2.3395515,2.471445,3.505655,2.702315,3.011935,3.2497,3.45571,3.79859,2.63584,2.925045,4.94306,4.87146,4.06111,5.1833,2.707399,3.090685,2.83336,2.97556
"Serpinb9b",0,0.019395,0,0,0,0.01106,0,0,0.021735,0.1390665,0.028093,0.013367,0,0.0613615,0,0.01105,0.0192255,0.1234845,0.079371,0,0,0,0.011783,0,0.068856,0.011298,0,0,0.164499,0.1577455,0.0333535,0.0188075,0.040317,0.1576755,0.0125045,0,0.0107125,0,0,0.011943,0.0111,0,0,0,0.0133395,0.006611,0,0.054104,0.053317,0.010094,0.0178805,0,0.0707915,0,0,0,0,0,0.0118855,0.029321,0,0.028025,0.031843,0,0.008889,0,0,0.10884,0.052881,0.013175,0.0879995,0,0.0108365,0.0116025,0
"Serpinb9c",0,0,0,0,0.014238,0.013472,0.012892,0.0206046666666667,0.322399666666667,0.0764926666666667,0.055956,0.041172,0,0,0,0,0,0,0,0,0,0,0,0.014776,0,0,0,0,0,0,0,0,0.0199273333333333,0,0.046041,0,0,0,0,0,0,0,0,0,0,0,0,0.025187,0.0494633333333333,0.0246183333333333,0.0136766666666667,0,0,0,0,0,0,0,0,0,0,0.014252,0,0,0.010853,0,0,0,0.0162663333333333,0,0,0,0.0165473333333333,0,0
"Serpinb9d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serpinb9e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029689,0.076785,0,0,0,0,0,0
"Serpinb9f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serpinb9g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serpinb9h",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serpinc1",0.01715625,0.02874225,0.0094995,0.022390875,0.0047825,0.01414225,0.010766625,0.02402375,0.010098125,0.002669,0.025736625,0.0127875,0.00228,0.025242125,0.00461375,0.102259875,0.029509125,0.0358225,0.017798625,0.024751625,0.023895,0.021419625,0.01560775,0.010197625,0.031432125,0.02779675,0.02870725,0.01424675,0.04511475,0.01560025,0.005712,0.002405375,0.024801,0.005820125,0.0256355,0.034047,0.014112875,0.02223125,0.016455,0.018874875,0.02147175,0.011410125,0.013774625,0.006081375,0.009151,0.005071375,0.008581,0.0151555,0.028940125,0.0129075,0.004573125,0.01024025,0.014094875,0.045563375,0.008547125,0.011320375,0.021207125,0.021551625,0.01823925,0.020632875,0.0171325,0.006360375,0.016288625,0.031664625,0.018246625,0.0469135,0.02346,0.012962375,0.00811575,0.029823,0.012681625,0.010252125,0.0083145,0.025728625,0.013244125
"Serpind1",2.955605,1.786998,0.947885,2.75822,1.518495,1.314815,1.239175,0.879995,4.035535,6.883415,4.1599115,4.36741,3.646545,10.00878,1.91752,3.0406145,2.8999625,3.000189,2.805595,1.081295,1.471965,1.2840245,1.72063,1.494712,1.193626,1.610689,2.1983575,1.0959395,5.23692,8.242905,6.989195,6.208,5.80956,5.0629775,5.624805,0.970025,1.5118695,1.3252775,1.80891,4.6786845,3.78169,4.0910335,5.005595,0.0929,0.122721,0.055169,0.0983815,7.0047385,7.70324,7.443347,8.35753,0.854669,0.089201,0.021076,2.5534035,1.01901,1.577765,1.71147,1.515695,2.57044,1.442533,1.142875,1.621945,1.2813,1.371925,1.441485,0.73714,2.809932,3.50659,2.50447,2.493505,3.279481,4.342535,3.7912,3.227535
"Serpine1",0.448753,0.370488,0.205028,0.405930333333333,0.406007333333333,0.416824333333333,0.414501666666667,0.381263666666667,0.0788333333333333,0.102682,0.107454666666667,0.145575333333333,0.138655333333333,0.478590666666667,0.155182333333333,0.235555333333333,0.0976486666666667,0.245795,0.163928,0.179295333333333,0.215237,0.278474333333333,0.202900333333333,0.162423333333333,0.0858536666666667,0.122976,0.169373666666667,0.848803666666667,0.643603333333333,0.831096,0.779141666666667,0.393023,0.405137333333333,0.308234,0.281461,0.165243666666667,0.123018,0.130754666666667,0.160849,0.810817333333333,0.614335666666667,0.715297333333333,1.06714066666667,0.726100666666667,0.376929,0.323357,0.542882,0.262541,0.181441,0.296190666666667,0.293235666666667,0.221355333333333,0.262327,0.102974333333333,0.200402666666667,0.136441333333333,0.141841,0.149452,0.198383666666667,0.896993666666667,0.313661666666667,0.411539333333333,0.539700666666667,0.179569,0.141916,0.206530333333333,0.059641,0.196664666666667,0.299448,0.349807666666667,0.276533,0.542310333333333,0.906023333333333,0.580018333333333,0.793122666666667
"Serpine2",36.250627,32.7122628333333,33.6792046666667,35.9786513333333,50.2629961666667,50.1287455,45.9235068333333,49.3691326666667,19.3857696666667,17.9944811666667,19.9337591666667,17.8009075,32.5271176666667,28.5148208333333,27.604786,36.9604323333333,29.7083958333333,37.1733968333333,37.6187248333333,35.8537026666667,32.0881705,30.9498346666667,31.4432758333333,36.219778,31.2242286666667,28.3049946666667,35.4830921666667,60.2954133333333,60.996226,57.8188446666667,54.7380646666667,76.6485631666667,73.8573128333333,73.6439325,74.1823006666667,32.958472,34.7700141666667,28.9940626666667,27.7094108333333,71.1148846666667,63.468113,69.4177275,73.0997708333333,21.3818088333333,13.7967413333333,4.61781983333333,5.5148815,48.1043015,51.1449755,51.5505035,50.9369953333333,3.12179583333333,3.245644,2.27279066666667,2.67602533333333,28.6988765,30.1367501666667,33.2057916666667,30.9619096666667,56.2650125,59.0544861666667,55.7208633333333,58.1999743333333,32.4528886666667,27.388576,31.8245556666667,28.1490238333333,60.9406231666667,83.3343073333333,64.0789991666667,84.2091025,42.5039176666667,51.8060101666667,38.4820183333333,42.9886985
"Serpine3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.049546,0.142399,0,0.050742,0,0,0,0,0,0,0,0,0,0.068714,0,0,0,0.058722,0,0,0,0,0,0,0,0,0.440116,0.587896,0.416004,1.02253,1.12697,0.946057,0.483667,0.221386,0,0,0,0,0.421869,1.40732,0.665055,3.35831,0,0,0.049506,0,0.463746,0.554741,0.54237,1.12581,0,0,0,0.072945,0.130281,0.056399,0,0,0,0,0,0
"Serpinf1",1.76106025,1.6119575,1.425592,2.615564,2.166926625,1.73121975,1.830847625,1.70916475,3.01299625,2.898999125,3.306839375,1.95452525,4.28570625,3.434021625,4.514385,2.97068,2.953768625,3.9213475,3.65751125,2.661332875,2.182641875,2.785590625,2.792139375,3.227695,3.773285125,4.148085,4.968878625,3.6016575,4.948569125,5.295212625,3.950248375,4.0256425,3.73079275,3.654655125,4.71059,1.832595375,1.86239875,2.12543925,2.105601875,10.22596125,8.28764375,10.855850875,13.194222,1.485660125,1.56991,1.4878515,1.392155,4.1757075,4.32975025,4.548825375,4.865392625,1.611152875,0.4911125,2.042855,0.491950625,2.15732125,3.598289625,4.3070375,4.90118625,3.62384775,2.711675,3.3498825,2.791901875,1.64071125,1.584842,2.275848,1.35312975,3.44917025,4.31756575,3.64834375,4.6967025,2.907860625,3.55265875,3.28933875,4.492524625
"Serpinf2",0.026183,0.0227335,0.02174925,0.04114975,0.02921175,0.008639,0.02475525,0.0105185,0.04531175,0,0.02635175,0.03885975,0.12504275,0.078751,0.09157,0.06257075,0.045451,0.039447,0.03684375,0.0256465,0.09516425,0.040567,0.0368895,0.13642775,0.17954,0.2209325,0.247473,0.0416815,0.02872425,0,0.0173855,0.06614525,0.03158625,0.0714875,0.080924,0.079248,0.03061775,0.010843,0.03774,0.0559655,0.0235115,0.008745,0.09449925,0,0.01561575,0,0,0.017329,0.068175,0,0.050724,0.023452,0.04501575,0,0,0.043213,0.022533,0.059306,0.037201,0.0410315,0.074768,0.0584185,0.049864,0.03147625,0.01878825,0.02921,0.0107375,0.0867015,0.05807575,0.11364275,0.0909525,0.06274,0.04237075,0.0731785,0.02019825
"Serping1",2.98965666666667,2.69347666666667,1.65308333333333,3.85291666666667,1.62010566666667,1.39922333333333,1.660634,1.155508,5.1528,6.58041333333333,5.53538666666667,3.74192666666667,2.863283,16.91637,1.81899333333333,4.12728333333333,4.04520333333333,5.07526666666667,4.85158666666667,2.53357033333333,3.24285333333333,2.60158,3.47935,2.535072,3.52146333333333,3.65939933333333,4.92584666666667,2.40402,5.74682333333333,9.74499566666667,9.62557,7.38064666666667,6.8126,5.535157,4.84653033333333,1.60017033333333,3.41020666666667,2.03490633333333,2.39826,9.83909666666667,8.71777666666667,9.91626,12.0358833333333,11.2590133333333,7.9706,7.29244666666667,7.86613,5.372778,6.93399333333333,7.02197666666667,6.78674,6.30601333333333,4.02206633333333,6.48306333333333,2.49791033333333,2.10602166666667,2.877756,4.70927333333333,3.98190433333333,5.19917,3.16001666666667,3.48222333333333,2.17953966666667,1.960591,2.06803733333333,2.37142333333333,1.81560433333333,2.50004433333333,3.32033566666667,2.38742,2.552031,5.24587933333333,8.63923333333333,8.47172666666667,4.95478
"Serpinh1",2.78446242857143,2.70180528571429,2.60657385714286,3.27347114285714,2.08893671428571,2.29009371428571,2.15885685714286,2.52458742857143,4.41397557142857,4.75748128571429,4.40129857142857,4.80696871428571,3.884518,6.72315428571429,4.40995057142857,2.49072457142857,2.56582585714286,2.88372542857143,3.16757,1.67166742857143,2.51242814285714,2.83168414285714,3.09118757142857,1.88513528571429,2.63721257142857,2.73379485714286,3.93795071428571,3.26632171428571,3.39905671428571,4.40496671428571,3.79995928571429,2.76689671428571,2.32202285714286,2.46405257142857,2.82891457142857,1.886122,2.03414542857143,2.47838671428571,2.60940714285714,5.11897685714286,3.83910585714286,4.86539014285714,6.002531,6.16516342857143,6.523815,8.71872928571429,10.1729454285714,3.00786728571429,3.02804442857143,3.61163257142857,3.48768242857143,2.19402585714286,1.47526428571429,2.73481014285714,1.56004242857143,2.14519657142857,2.57694571428571,2.78586042857143,3.02382,3.78340757142857,3.28187071428571,4.67915957142857,3.95866271428571,1.79278671428571,2.13060257142857,2.87596714285714,1.85669814285714,3.38123071428571,2.51519142857143,3.30328428571429,2.86669514285714,2.80093,3.07954857142857,4.36946614285714,3.349118
